ISO3,Area,AREA_CONT,Element,Year,Unit,Value,TOTAL,CONS_AGUA_LITROS_DIA,EQUIVALENCIA L/M3,LITROS_TOTAL_POBLACION,M3,M3_YEAR,COBERTURA DE AGUA,PERSONAS_AGUA,
GAB,Gabon,Sub-Saharan Africa,Rural population,2035,1000,184.428,184428,47,1000,8668116,8668.116,3163862.34,0.3,,
GAB,Gabon,Sub-Saharan Africa,Urban population,2035,1000,2636.38,2636380,47,1000,123909860,123909.86,45227098.9,0.3,,
GAB,Gabon,Sub-Saharan Africa,Total Population,2036,1000,3053.905,3053905,47,1000,143533535,143533.535,52389740.28,0.3,,
GAB,Gabon,Sub-Saharan Africa,Rural population,2036,1000,183.713,183713,47,1000,8634511,8634.511,3151596.515,0.3,,
GAB,Gabon,Sub-Saharan Africa,Urban population,2036,1000,2683.238,2683238,47,1000,126112186,126112.186,46030947.89,0.3,,
GAB,Gabon,Sub-Saharan Africa,Total Population,2037,1000,3106.292,3106292,47,1000,145995724,145995.724,53288439.26,0.3,,
GAB,Gabon,Sub-Saharan Africa,Rural population,2037,1000,183.151,183151,47,1000,8608097,8608.097,3141955.405,0.3,,
GAB,Gabon,Sub-Saharan Africa,Urban population,2037,1000,2730.15,2730150,47,1000,128317050,128317.05,46835723.25,0.3,,
GAB,Gabon,Sub-Saharan Africa,Total Population,2038,1000,3158.993,3158993,47,1000,148472671,148472.671,54192524.92,0.3,,
GAB,Gabon,Sub-Saharan Africa,Rural population,2038,1000,182.744,182744,47,1000,8588968,8588.968,3134973.32,0.3,,
GAB,Gabon,Sub-Saharan Africa,Urban population,2038,1000,2777.086,2777086,47,1000,130523042,130523.042,47640910.33,0.3,,
GAB,Gabon,Sub-Saharan Africa,Total Population,2039,1000,3212.03,3212030,47,1000,150965410,150965.41,55102374.65,0.3,,
GAB,Gabon,Sub-Saharan Africa,Rural population,2039,1000,182.49,182490,47,1000,8577030,8577.03,3130615.95,0.3,,
GAB,Gabon,Sub-Saharan Africa,Urban population,2039,1000,2824.008,2824008,47,1000,132728376,132728.376,48445857.24,0.3,,
GAB,Gabon,Sub-Saharan Africa,Total Population,2040,1000,3265.411,3265411,47,1000,153474317,153474.317,56018125.71,0.3,,
GAB,Gabon,Sub-Saharan Africa,Rural population,2040,1000,182.193,182193,47,1000,8563071,8563.071,3125520.915,0.3,,
GAB,Gabon,Sub-Saharan Africa,Urban population,2040,1000,2871.071,2871071,47,1000,134940337,134940.337,49253223.01,0.3,,
GAB,Gabon,Sub-Saharan Africa,Total Population,2041,1000,3319.148,3319148,47,1000,155999956,155999.956,56939983.94,0.3,,
GAB,Gabon,Sub-Saharan Africa,Rural population,2041,1000,181.854,181854,47,1000,8547138,8547.138,3119705.37,0.3,,
GAB,Gabon,Sub-Saharan Africa,Urban population,2041,1000,2918.24,2918240,47,1000,137157280,137157.28,50062407.2,0.3,,
GAB,Gabon,Sub-Saharan Africa,Total Population,2042,1000,3373.184,3373184,47,1000,158539648,158539.648,57866971.52,0.3,,
GAB,Gabon,Sub-Saharan Africa,Rural population,2042,1000,181.473,181473,47,1000,8529231,8529.231,3113169.315,0.3,,
GAB,Gabon,Sub-Saharan Africa,Urban population,2042,1000,2965.489,2965489,47,1000,139377983,139377.983,50872963.8,0.3,,
GAB,Gabon,Sub-Saharan Africa,Total Population,2043,1000,3427.481,3427481,47,1000,161091607,161091.607,58798436.56,0.3,,
GAB,Gabon,Sub-Saharan Africa,Rural population,2043,1000,181.048,181048,47,1000,8509256,8509.256,3105878.44,0.3,,
GAB,Gabon,Sub-Saharan Africa,Urban population,2043,1000,3012.756,3012756,47,1000,141599532,141599.532,51683829.18,0.3,,
GAB,Gabon,Sub-Saharan Africa,Total Population,2044,1000,3481.955,3481955,47,1000,163651885,163651.885,59732938.03,0.3,,
GAB,Gabon,Sub-Saharan Africa,Rural population,2044,1000,180.577,180577,47,1000,8487119,8487.119,3097798.435,0.3,,
GAB,Gabon,Sub-Saharan Africa,Urban population,2044,1000,3059.966,3059966,47,1000,143818402,143818.402,52493716.73,0.3,,
GAB,Gabon,Sub-Saharan Africa,Total Population,2045,1000,3536.547,3536547,47,1000,166217709,166217.709,60669463.79,0.3,,
GAB,Gabon,Sub-Saharan Africa,Rural population,2045,1000,180.057,180057,47,1000,8462679,8462.679,3088877.835,0.3,,
GAB,Gabon,Sub-Saharan Africa,Urban population,2045,1000,3107.08,3107080,47,1000,146032760,146032.76,53301957.4,0.3,,
GAB,Gabon,Sub-Saharan Africa,Total Population,2046,1000,3591.207,3591207,47,1000,168786729,168786.729,61607156.09,0.3,,
GAB,Gabon,Sub-Saharan Africa,Rural population,2046,1000,179.49,179490,47,1000,8436030,8436.03,3079150.95,0.3,,
GAB,Gabon,Sub-Saharan Africa,Urban population,2046,1000,3154.05,3154050,47,1000,148240350,148240.35,54107727.75,0.3,,
GAB,Gabon,Sub-Saharan Africa,Total Population,2047,1000,3645.883,3645883,47,1000,171356501,171356.501,62545122.87,0.3,,
GAB,Gabon,Sub-Saharan Africa,Rural population,2047,1000,178.875,178875,47,1000,8407125,8407.125,3068600.625,0.3,,
GAB,Gabon,Sub-Saharan Africa,Urban population,2047,1000,3200.822,3200822,47,1000,150438634,150438.634,54910101.41,0.3,,
GAB,Gabon,Sub-Saharan Africa,Total Population,2048,1000,3700.482,3700482,47,1000,173922654,173922.654,63481768.71,0.3,,
GAB,Gabon,Sub-Saharan Africa,Rural population,2048,1000,178.209,178209,47,1000,8375823,8375.823,3057175.395,0.3,,
GAB,Gabon,Sub-Saharan Africa,Urban population,2048,1000,3247.349,3247349,47,1000,152625403,152625.403,55708272.1,0.3,,
GAB,Gabon,Sub-Saharan Africa,Total Population,2049,1000,3754.9,3754900,47,1000,176480300,176480.3,64415309.5,0.3,,
GAB,Gabon,Sub-Saharan Africa,Rural population,2049,1000,177.493,177493,47,1000,8342171,8342.171,3044892.415,0.3,,
GAB,Gabon,Sub-Saharan Africa,Urban population,2049,1000,3293.57,3293570,47,1000,154797790,154797.79,56501193.35,0.3,,
GAB,Gabon,Sub-Saharan Africa,Total Population,2050,1000,3809.05,3809050,47,1000,179025350,179025.35,65344252.75,0.3,,
GAB,Gabon,Sub-Saharan Africa,Rural population,2050,1000,176.726,176726,47,1000,8306122,8306.122,3031734.53,0.3,,
GAB,Gabon,Sub-Saharan Africa,Urban population,2050,1000,3339.415,3339415,47,1000,156952505,156952.505,57287664.33,0.3,,
GMB,Gambia,Sub-Saharan Africa,Total Population,2019,1000,2347.706,2347706,47,1000,110342182,110342.182,40274896.43,0.3,,
GMB,Gambia,Sub-Saharan Africa,Rural population,2019,1000,848.212,848212,47,1000,39865964,39865.964,14551076.86,0.3,,
GMB,Gambia,Sub-Saharan Africa,Urban population,2019,1000,1379.863,1379863,47,1000,64853561,64853.561,23671549.77,0.3,,
GMB,Gambia,Sub-Saharan Africa,Total Population,2020,1000,2416.668,2416668,47,1000,113583396,113583.396,41457939.54,0.3,,
GMB,Gambia,Sub-Saharan Africa,Rural population,2020,1000,858.185,858185,47,1000,40334695,40334.695,14722163.68,0.3,,
GMB,Gambia,Sub-Saharan Africa,Urban population,2020,1000,1435.308,1435308,47,1000,67459476,67459.476,24622708.74,0.3,,
GMB,Gambia,Sub-Saharan Africa,Total Population,2021,1000,2486.945,2486945,47,1000,116886415,116886.415,42663541.48,0.3,,
GMB,Gambia,Sub-Saharan Africa,Rural population,2021,1000,867.935,867935,47,1000,40792945,40792.945,14889424.93,0.3,,
GMB,Gambia,Sub-Saharan Africa,Urban population,2021,1000,1492.019,1492019,47,1000,70124893,70124.893,25595585.95,0.3,,
GMB,Gambia,Sub-Saharan Africa,Total Population,2022,1000,2558.482,2558482,47,1000,120248654,120248.654,43890758.71,0.3,,
GMB,Gambia,Sub-Saharan Africa,Rural population,2022,1000,877.453,877453,47,1000,41240291,41240.291,15052706.22,0.3,,
GMB,Gambia,Sub-Saharan Africa,Urban population,2022,1000,1549.97,1549970,47,1000,72848590,72848.59,26589735.35,0.3,,
GMB,Gambia,Sub-Saharan Africa,Total Population,2023,1000,2631.254,2631254,47,1000,123668938,123668.938,45139162.37,0.3,,
GMB,Gambia,Sub-Saharan Africa,Rural population,2023,1000,886.748,886748,47,1000,41677156,41677.156,15212161.94,0.3,,
GMB,Gambia,Sub-Saharan Africa,Urban population,2023,1000,1609.155,1609155,47,1000,75630285,75630.285,27605054.03,0.3,,
GMB,Gambia,Sub-Saharan Africa,Total Population,2024,1000,2705.192,2705192,47,1000,127144024,127144.024,46407568.76,0.3,,
GMB,Gambia,Sub-Saharan Africa,Rural population,2024,1000,895.81,895810,47,1000,42103070,42103.07,15367620.55,0.3,,
GMB,Gambia,Sub-Saharan Africa,Urban population,2024,1000,1669.536,1669536,47,1000,78468192,78468.192,28640890.08,0.3,,
GMB,Gambia,Sub-Saharan Africa,Total Population,2025,1000,2780.247,2780247,47,1000,130671609,130671.609,47695137.29,0.3,,
GMB,Gambia,Sub-Saharan Africa,Rural population,2025,1000,904.645,904645,47,1000,42518315,42518.315,15519184.98,0.3,,
GMB,Gambia,Sub-Saharan Africa,Urban population,2025,1000,1731.095,1731095,47,1000,81361465,81361.465,29696934.73,0.3,,
GMB,Gambia,Sub-Saharan Africa,Total Population,2026,1000,2856.397,2856397,47,1000,134250659,134250.659,49001490.54,0.3,,
GMB,Gambia,Sub-Saharan Africa,Rural population,2026,1000,913.249,913249,47,1000,42922703,42922.703,15666786.6,0.3,,
GMB,Gambia,Sub-Saharan Africa,Urban population,2026,1000,1793.794,1793794,47,1000,84308318,84308.318,30772536.07,0.3,,
GMB,Gambia,Sub-Saharan Africa,Total Population,2027,1000,2933.569,2933569,47,1000,137877743,137877.743,50325376.2,0.3,,
GMB,Gambia,Sub-Saharan Africa,Rural population,2027,1000,921.622,921622,47,1000,43316234,43316.234,15810425.41,0.3,,
GMB,Gambia,Sub-Saharan Africa,Urban population,2027,1000,1857.603,1857603,47,1000,87307341,87307.341,31867179.47,0.3,,
