,Unnamed: 0,ISO3,Area,AREA_CONT,Element,Year,Unit,Value,TOTAL,CONS_AGUA_LITROS_DIA,EQUIVALENCIA L/M3,LITROS_TOTAL_POBLACION,M3,M3_YEAR,COBERTURA DE AGUA,PERSONAS_AGUA,BASE
1395,1395,STP,Sao Tome and Principe,Sub-Saharan Africa,Total Population,2038,1000,315.736,315736,47,1000,14839592.0,14839.592,5416451.08,0.3,,215056.0
1396,1396,STP,Sao Tome and Principe,Sub-Saharan Africa,Total Population,2039,1000,321.976,321976,47,1000,15132872.0,15132.872,5523498.28,0.3,,215056.0
1397,1397,STP,Sao Tome and Principe,Sub-Saharan Africa,Total Population,2040,1000,328.273,328273,47,1000,15428831.0,15428.831,5631523.315,0.3,,215056.0
1398,1398,STP,Sao Tome and Principe,Sub-Saharan Africa,Total Population,2041,1000,334.628,334628,47,1000,15727516.0,15727.516,5740543.34,0.3,,215056.0
1399,1399,STP,Sao Tome and Principe,Sub-Saharan Africa,Total Population,2042,1000,341.052,341052,47,1000,16029444.0,16029.444,5850747.06,0.3,,215056.0
1400,1400,STP,Sao Tome and Principe,Sub-Saharan Africa,Total Population,2043,1000,347.518,347518,47,1000,16333346.0,16333.346,5961671.29,0.3,,215056.0
1401,1401,STP,Sao Tome and Principe,Sub-Saharan Africa,Total Population,2044,1000,354.043,354043,47,1000,16640021.0,16640.021,6073607.665,0.3,,215056.0
1402,1402,STP,Sao Tome and Principe,Sub-Saharan Africa,Total Population,2045,1000,360.61,360610,47,1000,16948670.0,16948.67,6186264.55,0.3,,215056.0
1403,1403,STP,Sao Tome and Principe,Sub-Saharan Africa,Total Population,2046,1000,367.24,367240,47,1000,17260280.0,17260.28,6300002.2,0.3,,215056.0
1404,1404,STP,Sao Tome and Principe,Sub-Saharan Africa,Total Population,2047,1000,373.917,373917,47,1000,17574099.0,17574.099,6414546.135,0.3,,215056.0
1405,1405,STP,Sao Tome and Principe,Sub-Saharan Africa,Total Population,2048,1000,380.635,380635,47,1000,17889845.0,17889.845,6529793.425,0.3,,215056.0
1406,1406,STP,Sao Tome and Principe,Sub-Saharan Africa,Total Population,2049,1000,387.389,387389,47,1000,18207283.0,18207.283,6645658.295,0.3,,215056.0
1407,1407,STP,Sao Tome and Principe,Sub-Saharan Africa,Total Population,2050,1000,394.153,394153,47,1000,18525191.0,18525.191,6761694.715,0.3,,215056.0
1408,1408,SEN,Senegal,Sub-Saharan Africa,Total Population,2019,1000,16296.364,16296364,47,1000,765929108.0,765929.108,279564124.4,0.3,,16296364.0
1409,1409,SEN,Senegal,Sub-Saharan Africa,Total Population,2020,1000,16743.927,16743927,47,1000,786964569.0,786964.569,287242067.7,0.3,,16296364.0
1410,1410,SEN,Senegal,Sub-Saharan Africa,Total Population,2021,1000,17196.301,17196301,47,1000,808226147.0,808226.147,295002543.7,0.3,,16296364.0
1411,1411,SEN,Senegal,Sub-Saharan Africa,Total Population,2022,1000,17653.671,17653671,47,1000,829722537.0,829722.537,302848726.0,0.3,,16296364.0
1412,1412,SEN,Senegal,Sub-Saharan Africa,Total Population,2023,1000,18116.524,18116524,47,1000,851476628.0,851476.628,310788969.2,0.3,,16296364.0
1413,1413,SEN,Senegal,Sub-Saharan Africa,Total Population,2024,1000,18585.814,18585814,47,1000,873533258.0,873533.258,318839639.2,0.3,,16296364.0
1414,1414,SEN,Senegal,Sub-Saharan Africa,Total Population,2025,1000,19062.24,19062240,47,1000,895925280.0,895925.28,327012727.2,0.3,,16296364.0
1415,1415,SEN,Senegal,Sub-Saharan Africa,Total Population,2026,1000,19545.82,19545820,47,1000,918653540.0,918653.54,335308542.1,0.3,,16296364.0
1416,1416,SEN,Senegal,Sub-Saharan Africa,Total Population,2027,1000,20036.315,20036315,47,1000,941706805.0,941706.805,343722983.8,0.3,,16296364.0
1417,1417,SEN,Senegal,Sub-Saharan Africa,Total Population,2028,1000,20533.941,20533941,47,1000,965095227.0,965095.227,352259757.9,0.3,,16296364.0
1418,1418,SEN,Senegal,Sub-Saharan Africa,Total Population,2029,1000,21038.927,21038927,47,1000,988829569.0,988829.569,360922792.7,0.3,,16296364.0
1419,1419,SEN,Senegal,Sub-Saharan Africa,Total Population,2030,1000,21551.46,21551460,47,1000,1012918620.0,1012918.62,369715296.3,0.3,,16296364.0
1420,1420,SEN,Senegal,Sub-Saharan Africa,Total Population,2031,1000,22071.532,22071532,47,1000,1037362004.0,1037362.004,378637131.5,0.3,,16296364.0
1421,1421,SEN,Senegal,Sub-Saharan Africa,Total Population,2032,1000,22599.122,22599122,47,1000,1062158734.0,1062158.734,387687937.9,0.3,,16296364.0
1422,1422,SEN,Senegal,Sub-Saharan Africa,Total Population,2033,1000,23134.324,23134324,47,1000,1087313228.0,1087313.228,396869328.2,0.3,,16296364.0
1423,1423,SEN,Senegal,Sub-Saharan Africa,Total Population,2034,1000,23677.24,23677240,47,1000,1112830280.0,1112830.28,406183052.2,0.3,,16296364.0
1424,1424,SEN,Senegal,Sub-Saharan Africa,Total Population,2035,1000,24227.859,24227859,47,1000,1138709373.0,1138709.373,415628921.1,0.3,,16296364.0
1425,1425,SEN,Senegal,Sub-Saharan Africa,Total Population,2036,1000,24786.135,24786135,47,1000,1164948345.0,1164948.345,425206145.9,0.3,,16296364.0
1426,1426,SEN,Senegal,Sub-Saharan Africa,Total Population,2037,1000,25351.824,25351824,47,1000,1191535728.0,1191535.728,434910540.7,0.3,,16296364.0
1427,1427,SEN,Senegal,Sub-Saharan Africa,Total Population,2038,1000,25924.429,25924429,47,1000,1218448163.0,1218448.163,444733579.5,0.3,,16296364.0
1428,1428,SEN,Senegal,Sub-Saharan Africa,Total Population,2039,1000,26503.328,26503328,47,1000,1245656416.0,1245656.416,454664591.8,0.3,,16296364.0
1429,1429,SEN,Senegal,Sub-Saharan Africa,Total Population,2040,1000,27087.982,27087982,47,1000,1273135154.0,1273135.154,464694331.2,0.3,,16296364.0
1430,1430,SEN,Senegal,Sub-Saharan Africa,Total Population,2041,1000,27678.068,27678068,47,1000,1300869196.0,1300869.196,474817256.5,0.3,,16296364.0
1431,1431,SEN,Senegal,Sub-Saharan Africa,Total Population,2042,1000,28273.349,28273349,47,1000,1328847403.0,1328847.403,485029302.1,0.3,,16296364.0
1432,1432,SEN,Senegal,Sub-Saharan Africa,Total Population,2043,1000,28873.551,28873551,47,1000,1357056897.0,1357056.897,495325767.4,0.3,,16296364.0
1433,1433,SEN,Senegal,Sub-Saharan Africa,Total Population,2044,1000,29478.383,29478383,47,1000,1385484001.0,1385484.001,505701660.4,0.3,,16296364.0
1434,1434,SEN,Senegal,Sub-Saharan Africa,Total Population,2045,1000,30087.548,30087548,47,1000,1414114756.0,1414114.756,516151885.9,0.3,,16296364.0
1435,1435,SEN,Senegal,Sub-Saharan Africa,Total Population,2046,1000,30700.802,30700802,47,1000,1442937694.0,1442937.694,526672258.3,0.3,,16296364.0
1436,1436,SEN,Senegal,Sub-Saharan Africa,Total Population,2047,1000,31317.823,31317823,47,1000,1471937681.0,1471937.681,537257253.6,0.3,,16296364.0
1437,1437,SEN,Senegal,Sub-Saharan Africa,Total Population,2048,1000,31938.16,31938160,47,1000,1501093520.0,1501093.52,547899134.8,0.3,,16296364.0
1438,1438,SEN,Senegal,Sub-Saharan Africa,Total Population,2049,1000,32561.306,32561306,47,1000,1530381382.0,1530381.382,558589204.4,0.3,,16296364.0
1439,1439,SEN,Senegal,Sub-Saharan Africa,Total Population,2050,1000,33186.859,33186859,47,1000,1559782373.0,1559782.373,569320566.1,0.3,,16296364.0
1440,1440,SYC,Seychelles,Sub-Saharan Africa,Total Population,2019,1000,97.739,97739,47,1000,4593733.0,4593.733,1676712.545,0.3,,97739.0
1441,1441,SYC,Seychelles,Sub-Saharan Africa,Total Population,2020,1000,98.347,98347,47,1000,4622309.0,4622.309,1687142.785,0.3,,97739.0
1442,1442,SYC,Seychelles,Sub-Saharan Africa,Total Population,2021,1000,98.908,98908,47,1000,4648676.0,4648.676,1696766.74,0.3,,97739.0
1443,1443,SYC,Seychelles,Sub-Saharan Africa,Total Population,2022,1000,99.426,99426,47,1000,4673022.0,4673.022,1705653.03,0.3,,97739.0
1444,1444,SYC,Seychelles,Sub-Saharan Africa,Total Population,2023,1000,99.912,99912,47,1000,4695864.0,4695.864,1713990.36,0.3,,97739.0
1445,1445,SYC,Seychelles,Sub-Saharan Africa,Total Population,2024,1000,100.361,100361,47,1000,4716967.0,4716.967,1721692.955,0.3,,97739.0
1446,1446,SYC,Seychelles,Sub-Saharan Africa,Total Population,2025,1000,100.781,100781,47,1000,4736707.0,4736.707,1728898.055,0.3,,97739.0
1447,1447,SYC,Seychelles,Sub-Saharan Africa,Total Population,2026,1000,101.176,101176,47,1000,4755272.0,4755.272,1735674.28,0.3,,97739.0
1448,1448,SYC,Seychelles,Sub-Saharan Africa,Total Population,2027,1000,101.551,101551,47,1000,4772897.0,4772.897,1742107.405,0.3,,97739.0
1449,1449,SYC,Seychelles,Sub-Saharan Africa,Total Population,2028,1000,101.894,101894,47,1000,4789018.0,4789.018,1747991.57,0.3,,97739.0
1450,1450,SYC,Seychelles,Sub-Saharan Africa,Total Population,2029,1000,102.213,102213,47,1000,4804011.0,4804.011,1753464.015,0.3,,97739.0
1451,1451,SYC,Seychelles,Sub-Saharan Africa,Total Population,2030,1000,102.534,102534,47,1000,4819098.0,4819.098,1758970.77,0.3,,97739.0
1452,1452,SYC,Seychelles,Sub-Saharan Africa,Total Population,2031,1000,102.832,102832,47,1000,4833104.0,4833.104,1764082.96,0.3,,97739.0
1453,1453,SYC,Seychelles,Sub-Saharan Africa,Total Population,2032,1000,103.116,103116,47,1000,4846452.0,4846.452,1768954.98,0.3,,97739.0
1454,1454,SYC,Seychelles,Sub-Saharan Africa,Total Population,2033,1000,103.384,103384,47,1000,4859048.0,4859.048,1773552.52,0.3,,97739.0
1455,1455,SYC,Seychelles,Sub-Saharan Africa,Total Population,2034,1000,103.635,103635,47,1000,4870845.0,4870.845,1777858.425,0.3,,97739.0
1456,1456,SYC,Seychelles,Sub-Saharan Africa,Total Population,2035,1000,103.871,103871,47,1000,4881937.0,4881.937,1781907.005,0.3,,97739.0
1457,1457,SYC,Seychelles,Sub-Saharan Africa,Total Population,2036,1000,104.076,104076,47,1000,4891572.0,4891.572,1785423.78,0.3,,97739.0
1458,1458,SYC,Seychelles,Sub-Saharan Africa,Total Population,2037,1000,104.272,104272,47,1000,4900784.0,4900.784,1788786.16,0.3,,97739.0
1459,1459,SYC,Seychelles,Sub-Saharan Africa,Total Population,2038,1000,104.445,104445,47,1000,4908915.0,4908.915,1791753.975,0.3,,97739.0
1460,1460,SYC,Seychelles,Sub-Saharan Africa,Total Population,2039,1000,104.599,104599,47,1000,4916153.0,4916.153,1794395.845,0.3,,97739.0
1461,1461,SYC,Seychelles,Sub-Saharan Africa,Total Population,2040,1000,104.722,104722,47,1000,4921934.0,4921.934,1796505.91,0.3,,97739.0
1462,1462,SYC,Seychelles,Sub-Saharan Africa,Total Population,2041,1000,104.836,104836,47,1000,4927292.0,4927.292,1798461.58,0.3,,97739.0
1463,1463,SYC,Seychelles,Sub-Saharan Africa,Total Population,2042,1000,104.909,104909,47,1000,4930723.0,4930.723,1799713.895,0.3,,97739.0
1464,1464,SYC,Seychelles,Sub-Saharan Africa,Total Population,2043,1000,104.959,104959,47,1000,4933073.0,4933.073,1800571.645,0.3,,97739.0
1465,1465,SYC,Seychelles,Sub-Saharan Africa,Total Population,2044,1000,104.988,104988,47,1000,4934436.0,4934.436,1801069.14,0.3,,97739.0
1466,1466,SYC,Seychelles,Sub-Saharan Africa,Total Population,2045,1000,104.983,104983,47,1000,4934201.0,4934.201,1800983.365,0.3,,97739.0
1467,1467,SYC,Seychelles,Sub-Saharan Africa,Total Population,2046,1000,104.959,104959,47,1000,4933073.0,4933.073,1800571.645,0.3,,97739.0
1468,1468,SYC,Seychelles,Sub-Saharan Africa,Total Population,2047,1000,104.897,104897,47,1000,4930159.0,4930.159,1799508.035,0.3,,97739.0
1469,1469,SYC,Seychelles,Sub-Saharan Africa,Total Population,2048,1000,104.82,104820,47,1000,4926540.0,4926.54,1798187.1,0.3,,97739.0
1470,1470,SYC,Seychelles,Sub-Saharan Africa,Total Population,2049,1000,104.699,104699,47,1000,4920853.0,4920.853,1796111.345,0.3,,97739.0
1471,1471,SYC,Seychelles,Sub-Saharan Africa,Total Population,2050,1000,104.565,104565,47,1000,4914555.0,4914.555,1793812.575,0.3,,97739.0
1472,1472,SLE,Sierra Leone,Sub-Saharan Africa,Total Population,2019,1000,7813.215,7813215,47,1000,367221105.0,367221.105,134035703.3,0.3,,7813215.0
1473,1473,SLE,Sierra Leone,Sub-Saharan Africa,Total Population,2020,1000,7976.983,7976983,47,1000,374918201.0,374918.201,136845143.4,0.3,,7813215.0
1474,1474,SLE,Sierra Leone,Sub-Saharan Africa,Total Population,2021,1000,8141.343,8141343,47,1000,382643121.0,382643.121,139664739.2,0.3,,7813215.0
1475,1475,SLE,Sierra Leone,Sub-Saharan Africa,Total Population,2022,1000,8306.436,8306436,47,1000,390402492.0,390402.492,142496909.6,0.3,,7813215.0
1476,1476,SLE,Sierra Leone,Sub-Saharan Africa,Total Population,2023,1000,8472.215,8472215,47,1000,398194105.0,398194.105,145340848.3,0.3,,7813215.0
1477,1477,SLE,Sierra Leone,Sub-Saharan Africa,Total Population,2024,1000,8638.684,8638684,47,1000,406018148.0,406018.148,148196624.0,0.3,,7813215.0
1478,1478,SLE,Sierra Leone,Sub-Saharan Africa,Total Population,2025,1000,8805.821,8805821,47,1000,413873587.0,413873.587,151063859.3,0.3,,7813215.0
1479,1479,SLE,Sierra Leone,Sub-Saharan Africa,Total Population,2026,1000,8973.533,8973533,47,1000,421756051.0,421756.051,153940958.6,0.3,,7813215.0
1480,1480,SLE,Sierra Leone,Sub-Saharan Africa,Total Population,2027,1000,9141.703,9141703,47,1000,429660041.0,429660.041,156825915.0,0.3,,7813215.0
1481,1481,SLE,Sierra Leone,Sub-Saharan Africa,Total Population,2028,1000,9310.305,9310305,47,1000,437584335.0,437584.335,159718282.3,0.3,,7813215.0
1482,1482,SLE,Sierra Leone,Sub-Saharan Africa,Total Population,2029,1000,9479.314,9479314,47,1000,445527758.0,445527.758,162617631.7,0.3,,7813215.0
1483,1483,SLE,Sierra Leone,Sub-Saharan Africa,Total Population,2030,1000,9648.691,9648691,47,1000,453488477.0,453488.477,165523294.1,0.3,,7813215.0
1484,1484,SLE,Sierra Leone,Sub-Saharan Africa,Total Population,2031,1000,9818.358,9818358,47,1000,461462826.0,461462.826,168433931.5,0.3,,7813215.0
1485,1485,SLE,Sierra Leone,Sub-Saharan Africa,Total Population,2032,1000,9988.224,9988224,47,1000,469446528.0,469446.528,171347982.7,0.3,,7813215.0
1486,1486,SLE,Sierra Leone,Sub-Saharan Africa,Total Population,2033,1000,10158.152,10158152,47,1000,477433144.0,477433.144,174263097.6,0.3,,7813215.0
1487,1487,SLE,Sierra Leone,Sub-Saharan Africa,Total Population,2034,1000,10327.978,10327978,47,1000,485414966.0,485414.966,177176462.6,0.3,,7813215.0
1488,1488,SLE,Sierra Leone,Sub-Saharan Africa,Total Population,2035,1000,10497.563,10497563,47,1000,493385461.0,493385.461,180085693.3,0.3,,7813215.0
1489,1489,SLE,Sierra Leone,Sub-Saharan Africa,Total Population,2036,1000,10666.774,10666774,47,1000,501338378.0,501338.378,182988508.0,0.3,,7813215.0
1490,1490,SLE,Sierra Leone,Sub-Saharan Africa,Total Population,2037,1000,10835.531,10835531,47,1000,509269957.0,509269.957,185883534.3,0.3,,7813215.0
1491,1491,SLE,Sierra Leone,Sub-Saharan Africa,Total Population,2038,1000,11003.79,11003790,47,1000,517178130.0,517178.13,188770017.5,0.3,,7813215.0
1492,1492,SLE,Sierra Leone,Sub-Saharan Africa,Total Population,2039,1000,11171.525,11171525,47,1000,525061675.0,525061.675,191647511.4,0.3,,7813215.0
1493,1493,SLE,Sierra Leone,Sub-Saharan Africa,Total Population,2040,1000,11338.661,11338661,47,1000,532917067.0,532917.067,194514729.5,0.3,,7813215.0
1494,1494,SLE,Sierra Leone,Sub-Saharan Africa,Total Population,2041,1000,11505.135,11505135,47,1000,540741345.0,540741.345,197370590.9,0.3,,7813215.0
1495,1495,SLE,Sierra Leone,Sub-Saharan Africa,Total Population,2042,1000,11670.779,11670779,47,1000,548526613.0,548526.613,200212213.7,0.3,,7813215.0
1496,1496,SLE,Sierra Leone,Sub-Saharan Africa,Total Population,2043,1000,11835.408,11835408,47,1000,556264176.0,556264.176,203036424.2,0.3,,7813215.0
1497,1497,SLE,Sierra Leone,Sub-Saharan Africa,Total Population,2044,1000,11998.8,11998800,47,1000,563943600.0,563943.6,205839414.0,0.3,,7813215.0
1498,1498,SLE,Sierra Leone,Sub-Saharan Africa,Total Population,2045,1000,12160.746,12160746,47,1000,571555062.0,571555.062,208617597.6,0.3,,7813215.0
1499,1499,SLE,Sierra Leone,Sub-Saharan Africa,Total Population,2046,1000,12321.122,12321122,47,1000,579092734.0,579092.734,211368847.9,0.3,,7813215.0
1500,1500,SLE,Sierra Leone,Sub-Saharan Africa,Total Population,2047,1000,12479.818,12479818,47,1000,586551446.0,586551.446,214091277.8,0.3,,7813215.0
1501,1501,SLE,Sierra Leone,Sub-Saharan Africa,Total Population,2048,1000,12636.744,12636744,47,1000,593926968.0,593926.968,216783343.3,0.3,,7813215.0
1502,1502,SLE,Sierra Leone,Sub-Saharan Africa,Total Population,2049,1000,12791.795,12791795,47,1000,601214365.0,601214.365,219443243.2,0.3,,7813215.0
1503,1503,SLE,Sierra Leone,Sub-Saharan Africa,Total Population,2050,1000,12944.873,12944873,47,1000,608409031.0,608409.031,222069296.3,0.3,,7813215.0
1504,1504,SOM,Somalia,Sub-Saharan Africa,Total Population,2019,1000,15442.905,15442905,47,1000,725816535.0,725816.535,264923035.3,0.3,,15442905.0
1505,1505,SOM,Somalia,Sub-Saharan Africa,Total Population,2020,1000,15893.222,15893222,47,1000,746981434.0,746981.434,272648223.4,0.3,,15442905.0
1506,1506,SOM,Somalia,Sub-Saharan Africa,Total Population,2021,1000,16359.504,16359504,47,1000,768896688.0,768896.688,280647291.1,0.3,,15442905.0
1507,1507,SOM,Somalia,Sub-Saharan Africa,Total Population,2022,1000,16841.795,16841795,47,1000,791564365.0,791564.365,288920993.2,0.3,,15442905.0
1508,1508,SOM,Somalia,Sub-Saharan Africa,Total Population,2023,1000,17339.396,17339396,47,1000,814951612.0,814951.612,297457338.4,0.3,,15442905.0
1509,1509,SOM,Somalia,Sub-Saharan Africa,Total Population,2024,1000,17851.263,17851263,47,1000,839009361.0,839009.361,306238416.8,0.3,,15442905.0
1510,1510,SOM,Somalia,Sub-Saharan Africa,Total Population,2025,1000,18376.514,18376514,47,1000,863696158.0,863696.158,315249097.7,0.3,,15442905.0
1511,1511,SOM,Somalia,Sub-Saharan Africa,Total Population,2026,1000,18914.827,18914827,47,1000,888996869.0,888996.869,324483857.2,0.3,,15442905.0
1512,1512,SOM,Somalia,Sub-Saharan Africa,Total Population,2027,1000,19465.987,19465987,47,1000,914901389.0,914901.389,333939007.0,0.3,,15442905.0
1513,1513,SOM,Somalia,Sub-Saharan Africa,Total Population,2028,1000,20029.453,20029453,47,1000,941384291.0,941384.291,343605266.2,0.3,,15442905.0
1514,1514,SOM,Somalia,Sub-Saharan Africa,Total Population,2029,1000,20604.65,20604650,47,1000,968418550.0,968418.55,353472770.8,0.3,,15442905.0
1515,1515,SOM,Somalia,Sub-Saharan Africa,Total Population,2030,1000,21191.037,21191037,47,1000,995978739.0,995978.739,363532239.7,0.3,,15442905.0
1516,1516,SOM,Somalia,Sub-Saharan Africa,Total Population,2031,1000,21788.283,21788283,47,1000,1024049301.0,1024049.301,373777994.9,0.3,,15442905.0
1517,1517,SOM,Somalia,Sub-Saharan Africa,Total Population,2032,1000,22396.039,22396039,47,1000,1052613833.0,1052613.833,384204049.0,0.3,,15442905.0
1518,1518,SOM,Somalia,Sub-Saharan Africa,Total Population,2033,1000,23013.818,23013818,47,1000,1081649446.0,1081649.446,394802047.8,0.3,,15442905.0
1519,1519,SOM,Somalia,Sub-Saharan Africa,Total Population,2034,1000,23641.065,23641065,47,1000,1111130055.0,1111130.055,405562470.1,0.3,,15442905.0
1520,1520,SOM,Somalia,Sub-Saharan Africa,Total Population,2035,1000,24277.396,24277396,47,1000,1141037612.0,1141037.612,416478728.4,0.3,,15442905.0
1521,1521,SOM,Somalia,Sub-Saharan Africa,Total Population,2036,1000,24922.542,24922542,47,1000,1171359474.0,1171359.474,427546208.0,0.3,,15442905.0
1522,1522,SOM,Somalia,Sub-Saharan Africa,Total Population,2037,1000,25576.43,25576430,47,1000,1202092210.0,1202092.21,438763656.7,0.3,,15442905.0
1523,1523,SOM,Somalia,Sub-Saharan Africa,Total Population,2038,1000,26239.058,26239058,47,1000,1233235726.0,1233235.726,450131040.0,0.3,,15442905.0
1524,1524,SOM,Somalia,Sub-Saharan Africa,Total Population,2039,1000,26910.541,26910541,47,1000,1264795427.0,1264795.427,461650330.9,0.3,,15442905.0
1525,1525,SOM,Somalia,Sub-Saharan Africa,Total Population,2040,1000,27590.981,27590981,47,1000,1296776107.0,1296776.107,473323279.1,0.3,,15442905.0
1526,1526,SOM,Somalia,Sub-Saharan Africa,Total Population,2041,1000,28280.266,28280266,47,1000,1329172502.0,1329172.502,485147963.2,0.3,,15442905.0
1527,1527,SOM,Somalia,Sub-Saharan Africa,Total Population,2042,1000,28978.405,28978405,47,1000,1361985035.0,1361985.035,497124537.8,0.3,,15442905.0
1528,1528,SOM,Somalia,Sub-Saharan Africa,Total Population,2043,1000,29685.867,29685867,47,1000,1395235749.0,1395235.749,509261048.4,0.3,,15442905.0
1529,1529,SOM,Somalia,Sub-Saharan Africa,Total Population,2044,1000,30403.278,30403278,47,1000,1428954066.0,1428954.066,521568234.1,0.3,,15442905.0
1530,1530,SOM,Somalia,Sub-Saharan Africa,Total Population,2045,1000,31131.086,31131086,47,1000,1463161042.0,1463161.042,534053780.3,0.3,,15442905.0
1531,1531,SOM,Somalia,Sub-Saharan Africa,Total Population,2046,1000,31869.268,31869268,47,1000,1497855596.0,1497855.596,546717292.5,0.3,,15442905.0
1532,1532,SOM,Somalia,Sub-Saharan Africa,Total Population,2047,1000,32617.629,32617629,47,1000,1533028563.0,1533028.563,559555425.5,0.3,,15442905.0
1533,1533,SOM,Somalia,Sub-Saharan Africa,Total Population,2048,1000,33376.074,33376074,47,1000,1568675478.0,1568675.478,572566549.5,0.3,,15442905.0
1534,1534,SOM,Somalia,Sub-Saharan Africa,Total Population,2049,1000,34144.429,34144429,47,1000,1604788163.0,1604788.163,585747679.5,0.3,,15442905.0
1535,1535,SOM,Somalia,Sub-Saharan Africa,Total Population,2050,1000,34922.447,34922447,47,1000,1641355009.0,1641355.009,599094578.3,0.3,,15442905.0
1536,1536,ZAF,South África,Sub-Saharan Africa,Total Population,2019,1000,58558.27,58558270,47,1000,2752238690.0,2752238.69,1004567122.0,0.3,,58558270.0
1537,1537,ZAF,South África,Sub-Saharan Africa,Total Population,2020,1000,59308.69,59308690,47,1000,2787508430.0,2787508.43,1017440577.0,0.3,,58558270.0
1538,1538,ZAF,South África,Sub-Saharan Africa,Total Population,2021,1000,60041.994,60041994,47,1000,2821973718.0,2821973.718,1030020407.0,0.3,,58558270.0
1539,1539,ZAF,South África,Sub-Saharan Africa,Total Population,2022,1000,60756.135,60756135,47,1000,2855538345.0,2855538.345,1042271496.0,0.3,,58558270.0
1540,1540,ZAF,South África,Sub-Saharan Africa,Total Population,2023,1000,61452.691,61452691,47,1000,2888276477.0,2888276.477,1054220914.0,0.3,,58558270.0
1541,1541,ZAF,South África,Sub-Saharan Africa,Total Population,2024,1000,62134.22,62134220,47,1000,2920308340.0,2920308.34,1065912544.0,0.3,,58558270.0
1542,1542,ZAF,South África,Sub-Saharan Africa,Total Population,2025,1000,62802.683,62802683,47,1000,2951726101.0,2951726.101,1077380027.0,0.3,,58558270.0
1543,1543,ZAF,South África,Sub-Saharan Africa,Total Population,2026,1000,63458.384,63458384,47,1000,2982544048.0,2982544.048,1088628578.0,0.3,,58558270.0
1544,1544,ZAF,South África,Sub-Saharan Africa,Total Population,2027,1000,64101.018,64101018,47,1000,3012747846.0,3012747.846,1099652964.0,0.3,,58558270.0
1545,1545,ZAF,South África,Sub-Saharan Africa,Total Population,2028,1000,64731.152,64731152,47,1000,3042364144.0,3042364.144,1110462913.0,0.3,,58558270.0
1546,1546,ZAF,South África,Sub-Saharan Africa,Total Population,2029,1000,65349.369,65349369,47,1000,3071420343.0,3071420.343,1121068425.0,0.3,,58558270.0
1547,1547,ZAF,South África,Sub-Saharan Africa,Total Population,2030,1000,65956.081,65956081,47,1000,3099935807.0,3099935.807,1131476570.0,0.3,,58558270.0
1548,1548,ZAF,South África,Sub-Saharan Africa,Total Population,2031,1000,66551.675,66551675,47,1000,3127928725.0,3127928.725,1141693985.0,0.3,,58558270.0
1549,1549,ZAF,South África,Sub-Saharan Africa,Total Population,2032,1000,67136.185,67136185,47,1000,3155400695.0,3155400.695,1151721254.0,0.3,,58558270.0
1550,1550,ZAF,South África,Sub-Saharan Africa,Total Population,2033,1000,67709.281,67709281,47,1000,3182336207.0,3182336.207,1161552716.0,0.3,,58558270.0
1551,1551,ZAF,South África,Sub-Saharan Africa,Total Population,2034,1000,68270.364,68270364,47,1000,3208707108.0,3208707.108,1171178094.0,0.3,,58558270.0
1552,1552,ZAF,South África,Sub-Saharan Africa,Total Population,2035,1000,68818.987,68818987,47,1000,3234492389.0,3234492.389,1180589722.0,0.3,,58558270.0
1553,1553,ZAF,South África,Sub-Saharan Africa,Total Population,2036,1000,69354.997,69354997,47,1000,3259684859.0,3259684.859,1189784974.0,0.3,,58558270.0
1554,1554,ZAF,South África,Sub-Saharan Africa,Total Population,2037,1000,69878.507,69878507,47,1000,3284289829.0,3284289.829,1198765788.0,0.3,,58558270.0
1555,1555,ZAF,South África,Sub-Saharan Africa,Total Population,2038,1000,70389.616,70389616,47,1000,3308311952.0,3308311.952,1207533862.0,0.3,,58558270.0
1556,1556,ZAF,South África,Sub-Saharan Africa,Total Population,2039,1000,70888.53,70888530,47,1000,3331760910.0,3331760.91,1216092732.0,0.3,,58558270.0
1557,1557,ZAF,South África,Sub-Saharan Africa,Total Population,2040,1000,71375.305,71375305,47,1000,3354639335.0,3354639.335,1224443357.0,0.3,,58558270.0
1558,1558,ZAF,South África,Sub-Saharan Africa,Total Population,2041,1000,71849.86,71849860,47,1000,3376943420.0,3376943.42,1232584348.0,0.3,,58558270.0
1559,1559,ZAF,South África,Sub-Saharan Africa,Total Population,2042,1000,72311.938,72311938,47,1000,3398661086.0,3398661.086,1240511296.0,0.3,,58558270.0
1560,1560,ZAF,South África,Sub-Saharan Africa,Total Population,2043,1000,72761.185,72761185,47,1000,3419775695.0,3419775.695,1248218129.0,0.3,,58558270.0
1561,1561,ZAF,South África,Sub-Saharan Africa,Total Population,2044,1000,73197.181,73197181,47,1000,3440267507.0,3440267.507,1255697640.0,0.3,,58558270.0
1562,1562,ZAF,South África,Sub-Saharan Africa,Total Population,2045,1000,73619.543,73619543,47,1000,3460118521.0,3460118.521,1262943260.0,0.3,,58558270.0
1563,1563,ZAF,South África,Sub-Saharan Africa,Total Population,2046,1000,74028.106,74028106,47,1000,3479320982.0,3479320.982,1269952158.0,0.3,,58558270.0
1564,1564,ZAF,South África,Sub-Saharan Africa,Total Population,2047,1000,74422.697,74422697,47,1000,3497866759.0,3497866.759,1276721367.0,0.3,,58558270.0
