,ISO3,Area,AREA_CONT,Element,Year,Unit,COCBERTURA_SINCOBERTURA,TOTAL,LITROS_TOTAL_POBLACION,Value,M3,M3_YEAR,COBERTURA DE AGUA,2019_POP_INICIAL,CONS_AGUA_LITROS_DIA,EQUIVALENCIA L/M3,POBLACION
1530,GIN,Guinea,Sub-Saharan Africa,Total Population,2048,1000,CON_AGUA,25036658,1176722926,25036.658,1176722.926,429503868,0.3,12771246,47,1000,3831374
1531,GIN,Guinea,Sub-Saharan Africa,Total Population,2048,1000,SINAGUA,25036658,1176722926,25036.658,1176722.926,429503868,0.3,12771246,47,1000,21205284
1532,GIN,Guinea,Sub-Saharan Africa,Total Population,2049,1000,CON_AGUA,25503726,1198675122,25503.726,1198675.122,437516419.5,0.3,12771246,47,1000,3831374
1533,GIN,Guinea,Sub-Saharan Africa,Total Population,2049,1000,SINAGUA,25503726,1198675122,25503.726,1198675.122,437516419.5,0.3,12771246,47,1000,21672352
1534,GIN,Guinea,Sub-Saharan Africa,Total Population,2050,1000,CON_AGUA,25971806,1220674882,25971.806,1220674.882,445546331.9,0.3,12771246,47,1000,3831374
1535,GIN,Guinea,Sub-Saharan Africa,Total Population,2050,1000,SINAGUA,25971806,1220674882,25971.806,1220674.882,445546331.9,0.3,12771246,47,1000,22140432
1536,GNB,Guinea-Bissau,Sub-Saharan Africa,Total Population,2019,1000,CON_AGUA,1920922,90283334,1920.922,90283.334,32953416.91,0.3,1920922,47,1000,576277
1537,GNB,Guinea-Bissau,Sub-Saharan Africa,Total Population,2019,1000,SINAGUA,1920922,90283334,1920.922,90283.334,32953416.91,0.3,1920922,47,1000,1344645
1538,GNB,Guinea-Bissau,Sub-Saharan Africa,Total Population,2020,1000,CON_AGUA,1968001,92496047,1968.001,92496.047,33761057.16,0.3,1920922,47,1000,576277
1539,GNB,Guinea-Bissau,Sub-Saharan Africa,Total Population,2020,1000,SINAGUA,1968001,92496047,1968.001,92496.047,33761057.16,0.3,1920922,47,1000,1391724
1540,GNB,Guinea-Bissau,Sub-Saharan Africa,Total Population,2021,1000,CON_AGUA,2015494,94728218,2015.494,94728.218,34575799.57,0.3,1920922,47,1000,576277
1541,GNB,Guinea-Bissau,Sub-Saharan Africa,Total Population,2021,1000,SINAGUA,2015494,94728218,2015.494,94728.218,34575799.57,0.3,1920922,47,1000,1439217
1542,GNB,Guinea-Bissau,Sub-Saharan Africa,Total Population,2022,1000,CON_AGUA,2063367,96978249,2063.367,96978.249,35397060.89,0.3,1920922,47,1000,576277
1543,GNB,Guinea-Bissau,Sub-Saharan Africa,Total Population,2022,1000,SINAGUA,2063367,96978249,2063.367,96978.249,35397060.89,0.3,1920922,47,1000,1487090
1544,GNB,Guinea-Bissau,Sub-Saharan Africa,Total Population,2023,1000,CON_AGUA,2111616,99245952,2111.616,99245.952,36224772.48,0.3,1920922,47,1000,576277
1545,GNB,Guinea-Bissau,Sub-Saharan Africa,Total Population,2023,1000,SINAGUA,2111616,99245952,2111.616,99245.952,36224772.48,0.3,1920922,47,1000,1535339
1546,GNB,Guinea-Bissau,Sub-Saharan Africa,Total Population,2024,1000,CON_AGUA,2160282,101533254,2160.282,101533.254,37059637.71,0.3,1920922,47,1000,576277
1547,GNB,Guinea-Bissau,Sub-Saharan Africa,Total Population,2024,1000,SINAGUA,2160282,101533254,2160.282,101533.254,37059637.71,0.3,1920922,47,1000,1584005
1548,GNB,Guinea-Bissau,Sub-Saharan Africa,Total Population,2025,1000,CON_AGUA,2209377,103840719,2209.377,103840.719,37901862.44,0.3,1920922,47,1000,576277
1549,GNB,Guinea-Bissau,Sub-Saharan Africa,Total Population,2025,1000,SINAGUA,2209377,103840719,2209.377,103840.719,37901862.44,0.3,1920922,47,1000,1633100
1550,GNB,Guinea-Bissau,Sub-Saharan Africa,Total Population,2026,1000,CON_AGUA,2258890,106167830,2258.89,106167.83,38751257.95,0.3,1920922,47,1000,576277
1551,GNB,Guinea-Bissau,Sub-Saharan Africa,Total Population,2026,1000,SINAGUA,2258890,106167830,2258.89,106167.83,38751257.95,0.3,1920922,47,1000,1682613
1552,GNB,Guinea-Bissau,Sub-Saharan Africa,Total Population,2027,1000,CON_AGUA,2308816,108514352,2308.816,108514.352,39607738.48,0.3,1920922,47,1000,576277
1553,GNB,Guinea-Bissau,Sub-Saharan Africa,Total Population,2027,1000,SINAGUA,2308816,108514352,2308.816,108514.352,39607738.48,0.3,1920922,47,1000,1732539
1554,GNB,Guinea-Bissau,Sub-Saharan Africa,Total Population,2028,1000,CON_AGUA,2359168,110880896,2359.168,110880.896,40471527.04,0.3,1920922,47,1000,576277
1555,GNB,Guinea-Bissau,Sub-Saharan Africa,Total Population,2028,1000,SINAGUA,2359168,110880896,2359.168,110880.896,40471527.04,0.3,1920922,47,1000,1782891
1556,GNB,Guinea-Bissau,Sub-Saharan Africa,Total Population,2029,1000,CON_AGUA,2409959,113268073,2409.959,113268.073,41342846.65,0.3,1920922,47,1000,576277
1557,GNB,Guinea-Bissau,Sub-Saharan Africa,Total Population,2029,1000,SINAGUA,2409959,113268073,2409.959,113268.073,41342846.65,0.3,1920922,47,1000,1833682
1558,GNB,Guinea-Bissau,Sub-Saharan Africa,Total Population,2030,1000,CON_AGUA,2461208,115676776,2461.208,115676.776,42222023.24,0.3,1920922,47,1000,576277
1559,GNB,Guinea-Bissau,Sub-Saharan Africa,Total Population,2030,1000,SINAGUA,2461208,115676776,2461.208,115676.776,42222023.24,0.3,1920922,47,1000,1884931
1560,GNB,Guinea-Bissau,Sub-Saharan Africa,Total Population,2031,1000,CON_AGUA,2512926,118107522,2512.926,118107.522,43109245.53,0.3,1920922,47,1000,576277
1561,GNB,Guinea-Bissau,Sub-Saharan Africa,Total Population,2031,1000,SINAGUA,2512926,118107522,2512.926,118107.522,43109245.53,0.3,1920922,47,1000,1936649
1562,GNB,Guinea-Bissau,Sub-Saharan Africa,Total Population,2032,1000,CON_AGUA,2565082,120558854,2565.082,120558.854,44003981.71,0.3,1920922,47,1000,576277
1563,GNB,Guinea-Bissau,Sub-Saharan Africa,Total Population,2032,1000,SINAGUA,2565082,120558854,2565.082,120558.854,44003981.71,0.3,1920922,47,1000,1988805
1564,GNB,Guinea-Bissau,Sub-Saharan Africa,Total Population,2033,1000,CON_AGUA,2617671,123030537,2617.671,123030.537,44906146.01,0.3,1920922,47,1000,576277
1565,GNB,Guinea-Bissau,Sub-Saharan Africa,Total Population,2033,1000,SINAGUA,2617671,123030537,2617.671,123030.537,44906146.01,0.3,1920922,47,1000,2041394
1566,GNB,Guinea-Bissau,Sub-Saharan Africa,Total Population,2034,1000,CON_AGUA,2670654,125520738,2670.654,125520.738,45815069.37,0.3,1920922,47,1000,576277
1567,GNB,Guinea-Bissau,Sub-Saharan Africa,Total Population,2034,1000,SINAGUA,2670654,125520738,2670.654,125520.738,45815069.37,0.3,1920922,47,1000,2094377
1568,GNB,Guinea-Bissau,Sub-Saharan Africa,Total Population,2035,1000,CON_AGUA,2724006,128028282,2724.006,128028.282,46730322.93,0.3,1920922,47,1000,576277
1569,GNB,Guinea-Bissau,Sub-Saharan Africa,Total Population,2035,1000,SINAGUA,2724006,128028282,2724.006,128028.282,46730322.93,0.3,1920922,47,1000,2147729
1570,GNB,Guinea-Bissau,Sub-Saharan Africa,Total Population,2036,1000,CON_AGUA,2777711,130552417,2777.711,130552.417,47651632.21,0.3,1920922,47,1000,576277
1571,GNB,Guinea-Bissau,Sub-Saharan Africa,Total Population,2036,1000,SINAGUA,2777711,130552417,2777.711,130552.417,47651632.21,0.3,1920922,47,1000,2201434
1572,GNB,Guinea-Bissau,Sub-Saharan Africa,Total Population,2037,1000,CON_AGUA,2831753,133092391,2831.753,133092.391,48578722.72,0.3,1920922,47,1000,576277
1573,GNB,Guinea-Bissau,Sub-Saharan Africa,Total Population,2037,1000,SINAGUA,2831753,133092391,2831.753,133092.391,48578722.72,0.3,1920922,47,1000,2255476
1574,GNB,Guinea-Bissau,Sub-Saharan Africa,Total Population,2038,1000,CON_AGUA,2886141,135648627,2886.141,135648.627,49511748.86,0.3,1920922,47,1000,576277
1575,GNB,Guinea-Bissau,Sub-Saharan Africa,Total Population,2038,1000,SINAGUA,2886141,135648627,2886.141,135648.627,49511748.86,0.3,1920922,47,1000,2309864
1576,GNB,Guinea-Bissau,Sub-Saharan Africa,Total Population,2039,1000,CON_AGUA,2940902,138222394,2940.902,138222.394,50451173.81,0.3,1920922,47,1000,576277
1577,GNB,Guinea-Bissau,Sub-Saharan Africa,Total Population,2039,1000,SINAGUA,2940902,138222394,2940.902,138222.394,50451173.81,0.3,1920922,47,1000,2364625
1578,GNB,Guinea-Bissau,Sub-Saharan Africa,Total Population,2040,1000,CON_AGUA,2996049,140814303,2996.049,140814.303,51397220.6,0.3,1920922,47,1000,576277
1579,GNB,Guinea-Bissau,Sub-Saharan Africa,Total Population,2040,1000,SINAGUA,2996049,140814303,2996.049,140814.303,51397220.6,0.3,1920922,47,1000,2419772
1580,GNB,Guinea-Bissau,Sub-Saharan Africa,Total Population,2041,1000,CON_AGUA,3051565,143423555,3051.565,143423.555,52349597.58,0.3,1920922,47,1000,576277
1581,GNB,Guinea-Bissau,Sub-Saharan Africa,Total Population,2041,1000,SINAGUA,3051565,143423555,3051.565,143423.555,52349597.58,0.3,1920922,47,1000,2475288
1582,GNB,Guinea-Bissau,Sub-Saharan Africa,Total Population,2042,1000,CON_AGUA,3107399,146047753,3107.399,146047.753,53307429.85,0.3,1920922,47,1000,576277
1583,GNB,Guinea-Bissau,Sub-Saharan Africa,Total Population,2042,1000,SINAGUA,3107399,146047753,3107.399,146047.753,53307429.85,0.3,1920922,47,1000,2531122
1584,GNB,Guinea-Bissau,Sub-Saharan Africa,Total Population,2043,1000,CON_AGUA,3163489,148683983,3163.489,148683.983,54269653.8,0.3,1920922,47,1000,576277
1585,GNB,Guinea-Bissau,Sub-Saharan Africa,Total Population,2043,1000,SINAGUA,3163489,148683983,3163.489,148683.983,54269653.8,0.3,1920922,47,1000,2587212
1586,GNB,Guinea-Bissau,Sub-Saharan Africa,Total Population,2044,1000,CON_AGUA,3219719,151326793,3219.719,151326.793,55234279.45,0.3,1920922,47,1000,576277
1587,GNB,Guinea-Bissau,Sub-Saharan Africa,Total Population,2044,1000,SINAGUA,3219719,151326793,3219.719,151326.793,55234279.45,0.3,1920922,47,1000,2643442
1588,GNB,Guinea-Bissau,Sub-Saharan Africa,Total Population,2045,1000,CON_AGUA,3276010,153972470,3276.01,153972.47,56199951.55,0.3,1920922,47,1000,576277
1589,GNB,Guinea-Bissau,Sub-Saharan Africa,Total Population,2045,1000,SINAGUA,3276010,153972470,3276.01,153972.47,56199951.55,0.3,1920922,47,1000,2699733
1590,GNB,Guinea-Bissau,Sub-Saharan Africa,Total Population,2046,1000,CON_AGUA,3332327,156619369,3332.327,156619.369,57166069.69,0.3,1920922,47,1000,576277
1591,GNB,Guinea-Bissau,Sub-Saharan Africa,Total Population,2046,1000,SINAGUA,3332327,156619369,3332.327,156619.369,57166069.69,0.3,1920922,47,1000,2756050
1592,GNB,Guinea-Bissau,Sub-Saharan Africa,Total Population,2047,1000,CON_AGUA,3388633,159265751,3388.633,159265.751,58131999.12,0.3,1920922,47,1000,576277
1593,GNB,Guinea-Bissau,Sub-Saharan Africa,Total Population,2047,1000,SINAGUA,3388633,159265751,3388.633,159265.751,58131999.12,0.3,1920922,47,1000,2812356
1594,GNB,Guinea-Bissau,Sub-Saharan Africa,Total Population,2048,1000,CON_AGUA,3444902,161910394,3444.902,161910.394,59097293.81,0.3,1920922,47,1000,576277
1595,GNB,Guinea-Bissau,Sub-Saharan Africa,Total Population,2048,1000,SINAGUA,3444902,161910394,3444.902,161910.394,59097293.81,0.3,1920922,47,1000,2868625
1596,GNB,Guinea-Bissau,Sub-Saharan Africa,Total Population,2049,1000,CON_AGUA,3501104,164551888,3501.104,164551.888,60061439.12,0.3,1920922,47,1000,576277
1597,GNB,Guinea-Bissau,Sub-Saharan Africa,Total Population,2049,1000,SINAGUA,3501104,164551888,3501.104,164551.888,60061439.12,0.3,1920922,47,1000,2924827
1598,GNB,Guinea-Bissau,Sub-Saharan Africa,Total Population,2050,1000,CON_AGUA,3557201,167188447,3557.201,167188.447,61023783.16,0.3,1920922,47,1000,576277
1599,GNB,Guinea-Bissau,Sub-Saharan Africa,Total Population,2050,1000,SINAGUA,3557201,167188447,3557.201,167188.447,61023783.16,0.3,1920922,47,1000,2980924
1600,KEN,Kenya,Sub-Saharan Africa,Total Population,2019,1000,CON_AGUA,52573973,2470976731,52573.973,2470976.731,901906506.8,0.3,52573973,47,1000,15772192
1601,KEN,Kenya,Sub-Saharan Africa,Total Population,2019,1000,SINAGUA,52573973,2470976731,52573.973,2470976.731,901906506.8,0.3,52573973,47,1000,36801781
1602,KEN,Kenya,Sub-Saharan Africa,Total Population,2020,1000,CON_AGUA,53771296,2527250912,53771.296,2527250.912,922446582.9,0.3,52573973,47,1000,15772192
1603,KEN,Kenya,Sub-Saharan Africa,Total Population,2020,1000,SINAGUA,53771296,2527250912,53771.296,2527250.912,922446582.9,0.3,52573973,47,1000,37999104
1604,KEN,Kenya,Sub-Saharan Africa,Total Population,2021,1000,CON_AGUA,54985698,2584327806,54985.698,2584327.806,943279649.2,0.3,52573973,47,1000,15772192
1605,KEN,Kenya,Sub-Saharan Africa,Total Population,2021,1000,SINAGUA,54985698,2584327806,54985.698,2584327.806,943279649.2,0.3,52573973,47,1000,39213506
1606,KEN,Kenya,Sub-Saharan Africa,Total Population,2022,1000,CON_AGUA,56215221,2642115387,56215.221,2642115.387,964372116.3,0.3,52573973,47,1000,15772192
1607,KEN,Kenya,Sub-Saharan Africa,Total Population,2022,1000,SINAGUA,56215221,2642115387,56215.221,2642115.387,964372116.3,0.3,52573973,47,1000,40443029
1608,KEN,Kenya,Sub-Saharan Africa,Total Population,2023,1000,CON_AGUA,57458897,2700568159,57458.897,2700568.159,985707378,0.3,52573973,47,1000,15772192
1609,KEN,Kenya,Sub-Saharan Africa,Total Population,2023,1000,SINAGUA,57458897,2700568159,57458.897,2700568.159,985707378,0.3,52573973,47,1000,41686705
1610,KEN,Kenya,Sub-Saharan Africa,Total Population,2024,1000,CON_AGUA,58714804,2759595788,58714.804,2759595.788,1007252463,0.3,52573973,47,1000,15772192
1611,KEN,Kenya,Sub-Saharan Africa,Total Population,2024,1000,SINAGUA,58714804,2759595788,58714.804,2759595.788,1007252463,0.3,52573973,47,1000,42942612
1612,KEN,Kenya,Sub-Saharan Africa,Total Population,2025,1000,CON_AGUA,59981310,2819121570,59981.31,2819121.57,1028979373,0.3,52573973,47,1000,15772192
1613,KEN,Kenya,Sub-Saharan Africa,Total Population,2025,1000,SINAGUA,59981310,2819121570,59981.31,2819121.57,1028979373,0.3,52573973,47,1000,44209118
1614,KEN,Kenya,Sub-Saharan Africa,Total Population,2026,1000,CON_AGUA,61257803,2879116741,61257.803,2879116.741,1050877610,0.3,52573973,47,1000,15772192
1615,KEN,Kenya,Sub-Saharan Africa,Total Population,2026,1000,SINAGUA,61257803,2879116741,61257.803,2879116.741,1050877610,0.3,52573973,47,1000,45485611
1616,KEN,Kenya,Sub-Saharan Africa,Total Population,2027,1000,CON_AGUA,62544014,2939568658,62544.014,2939568.658,1072942560,0.3,52573973,47,1000,15772192
1617,KEN,Kenya,Sub-Saharan Africa,Total Population,2027,1000,SINAGUA,62544014,2939568658,62544.014,2939568.658,1072942560,0.3,52573973,47,1000,46771822
1618,KEN,Kenya,Sub-Saharan Africa,Total Population,2028,1000,CON_AGUA,63838878,3000427266,63838.878,3000427.266,1095155952,0.3,52573973,47,1000,15772192
1619,KEN,Kenya,Sub-Saharan Africa,Total Population,2028,1000,SINAGUA,63838878,3000427266,63838.878,3000427.266,1095155952,0.3,52573973,47,1000,48066686
1620,KEN,Kenya,Sub-Saharan Africa,Total Population,2029,1000,CON_AGUA,65141206,3061636682,65141.206,3061636.682,1117497389,0.3,52573973,47,1000,15772192
1621,KEN,Kenya,Sub-Saharan Africa,Total Population,2029,1000,SINAGUA,65141206,3061636682,65141.206,3061636.682,1117497389,0.3,52573973,47,1000,49369014
1622,KEN,Kenya,Sub-Saharan Africa,Total Population,2030,1000,CON_AGUA,66449654,3123133738,66449.654,3123133.738,1139943814,0.3,52573973,47,1000,15772192
1623,KEN,Kenya,Sub-Saharan Africa,Total Population,2030,1000,SINAGUA,66449654,3123133738,66449.654,3123133.738,1139943814,0.3,52573973,47,1000,50677462
1624,KEN,Kenya,Sub-Saharan Africa,Total Population,2031,1000,CON_AGUA,67763329,3184876463,67763.329,3184876.463,1162479909,0.3,52573973,47,1000,15772192
1625,KEN,Kenya,Sub-Saharan Africa,Total Population,2031,1000,SINAGUA,67763329,3184876463,67763.329,3184876.463,1162479909,0.3,52573973,47,1000,51991137
1626,KEN,Kenya,Sub-Saharan Africa,Total Population,2032,1000,CON_AGUA,69080725,3246794075,69080.725,3246794.075,1185079837,0.3,52573973,47,1000,15772192
1627,KEN,Kenya,Sub-Saharan Africa,Total Population,2032,1000,SINAGUA,69080725,3246794075,69080.725,3246794.075,1185079837,0.3,52573973,47,1000,53308533
1628,KEN,Kenya,Sub-Saharan Africa,Total Population,2033,1000,CON_AGUA,70399093,3308757371,70399.093,3308757.371,1207696440,0.3,52573973,47,1000,15772192
1629,KEN,Kenya,Sub-Saharan Africa,Total Population,2033,1000,SINAGUA,70399093,3308757371,70399.093,3308757.371,1207696440,0.3,52573973,47,1000,54626901
1630,KEN,Kenya,Sub-Saharan Africa,Total Population,2034,1000,CON_AGUA,71715177,3370613319,71715.177,3370613.319,1230273861,0.3,52573973,47,1000,15772192
1631,KEN,Kenya,Sub-Saharan Africa,Total Population,2034,1000,SINAGUA,71715177,3370613319,71715.177,3370613.319,1230273861,0.3,52573973,47,1000,55942985
1632,KEN,Kenya,Sub-Saharan Africa,Total Population,2035,1000,CON_AGUA,73026288,3432235536,73026.288,3432235.536,1252765971,0.3,52573973,47,1000,15772192
1633,KEN,Kenya,Sub-Saharan Africa,Total Population,2035,1000,SINAGUA,73026288,3432235536,73026.288,3432235.536,1252765971,0.3,52573973,47,1000,57254096
1634,KEN,Kenya,Sub-Saharan Africa,Total Population,2036,1000,CON_AGUA,74330860,3493550420,74330.86,3493550.42,1275145903,0.3,52573973,47,1000,15772192
1635,KEN,Kenya,Sub-Saharan Africa,Total Population,2036,1000,SINAGUA,74330860,3493550420,74330.86,3493550.42,1275145903,0.3,52573973,47,1000,58558668
1636,KEN,Kenya,Sub-Saharan Africa,Total Population,2037,1000,CON_AGUA,75628142,3554522674,75628.142,3554522.674,1297400776,0.3,52573973,47,1000,15772192
1637,KEN,Kenya,Sub-Saharan Africa,Total Population,2037,1000,SINAGUA,75628142,3554522674,75628.142,3554522.674,1297400776,0.3,52573973,47,1000,59855950
1638,KEN,Kenya,Sub-Saharan Africa,Total Population,2038,1000,CON_AGUA,76917350,3615115450,76917.35,3615115.45,1319517139,0.3,52573973,47,1000,15772192
1639,KEN,Kenya,Sub-Saharan Africa,Total Population,2038,1000,SINAGUA,76917350,3615115450,76917.35,3615115.45,1319517139,0.3,52573973,47,1000,61145158
1640,KEN,Kenya,Sub-Saharan Africa,Total Population,2039,1000,CON_AGUA,78198022,3675307034,78198.022,3675307.034,1341487067,0.3,52573973,47,1000,15772192
1641,KEN,Kenya,Sub-Saharan Africa,Total Population,2039,1000,SINAGUA,78198022,3675307034,78198.022,3675307.034,1341487067,0.3,52573973,47,1000,62425830
1642,KEN,Kenya,Sub-Saharan Africa,Total Population,2040,1000,CON_AGUA,79469670,3735074490,79469.67,3735074.49,1363302189,0.3,52573973,47,1000,15772192
1643,KEN,Kenya,Sub-Saharan Africa,Total Population,2040,1000,SINAGUA,79469670,3735074490,79469.67,3735074.49,1363302189,0.3,52573973,47,1000,63697478
1644,KEN,Kenya,Sub-Saharan Africa,Total Population,2041,1000,CON_AGUA,80731509,3794380923,80731.509,3794380.923,1384949037,0.3,52573973,47,1000,15772192
1645,KEN,Kenya,Sub-Saharan Africa,Total Population,2041,1000,SINAGUA,80731509,3794380923,80731.509,3794380.923,1384949037,0.3,52573973,47,1000,64959317
1646,KEN,Kenya,Sub-Saharan Africa,Total Population,2042,1000,CON_AGUA,81982719,3853187793,81982.719,3853187.793,1406413544,0.3,52573973,47,1000,15772192
1647,KEN,Kenya,Sub-Saharan Africa,Total Population,2042,1000,SINAGUA,81982719,3853187793,81982.719,3853187.793,1406413544,0.3,52573973,47,1000,66210527
1648,KEN,Kenya,Sub-Saharan Africa,Total Population,2043,1000,CON_AGUA,83222921,3911477287,83222.921,3911477.287,1427689210,0.3,52573973,47,1000,15772192
1649,KEN,Kenya,Sub-Saharan Africa,Total Population,2043,1000,SINAGUA,83222921,3911477287,83222.921,3911477.287,1427689210,0.3,52573973,47,1000,67450729
1650,KEN,Kenya,Sub-Saharan Africa,Total Population,2044,1000,CON_AGUA,84451844,3969236668,84451.844,3969236.668,1448771384,0.3,52573973,47,1000,15772192
1651,KEN,Kenya,Sub-Saharan Africa,Total Population,2044,1000,SINAGUA,84451844,3969236668,84451.844,3969236.668,1448771384,0.3,52573973,47,1000,68679652
1652,KEN,Kenya,Sub-Saharan Africa,Total Population,2045,1000,CON_AGUA,85669261,4026455267,85669.261,4026455.267,1469656172,0.3,52573973,47,1000,15772192
1653,KEN,Kenya,Sub-Saharan Africa,Total Population,2045,1000,SINAGUA,85669261,4026455267,85669.261,4026455.267,1469656172,0.3,52573973,47,1000,69897069
1654,KEN,Kenya,Sub-Saharan Africa,Total Population,2046,1000,CON_AGUA,86874607,4083106529,86874.607,4083106.529,1490333883,0.3,52573973,47,1000,15772192
1655,KEN,Kenya,Sub-Saharan Africa,Total Population,2046,1000,SINAGUA,86874607,4083106529,86874.607,4083106.529,1490333883,0.3,52573973,47,1000,71102415
1656,KEN,Kenya,Sub-Saharan Africa,Total Population,2047,1000,CON_AGUA,88067550,4139174850,88067.55,4139174.85,1510798820,0.3,52573973,47,1000,15772192
1657,KEN,Kenya,Sub-Saharan Africa,Total Population,2047,1000,SINAGUA,88067550,4139174850,88067.55,4139174.85,1510798820,0.3,52573973,47,1000,72295358
1658,KEN,Kenya,Sub-Saharan Africa,Total Population,2048,1000,CON_AGUA,89248337,4194671839,89248.337,4194671.839,1531055221,0.3,52573973,47,1000,15772192
1659,KEN,Kenya,Sub-Saharan Africa,Total Population,2048,1000,SINAGUA,89248337,4194671839,89248.337,4194671.839,1531055221,0.3,52573973,47,1000,73476145
1660,KEN,Kenya,Sub-Saharan Africa,Total Population,2049,1000,CON_AGUA,90417444,4249619868,90417.444,4249619.868,1551111252,0.3,52573973,47,1000,15772192
1661,KEN,Kenya,Sub-Saharan Africa,Total Population,2049,1000,SINAGUA,90417444,4249619868,90417.444,4249619.868,1551111252,0.3,52573973,47,1000,74645252
1662,KEN,Kenya,Sub-Saharan Africa,Total Population,2050,1000,CON_AGUA,91575089,4304029183,91575.089,4304029.183,1570970652,0.3,52573973,47,1000,15772192
1663,KEN,Kenya,Sub-Saharan Africa,Total Population,2050,1000,SINAGUA,91575089,4304029183,91575.089,4304029.183,1570970652,0.3,52573973,47,1000,75802897
1664,LSO,Lesotho,Sub-Saharan Africa,Total Population,2019,1000,CON_AGUA,2125268,99887596,2125.268,99887.596,36458972.54,0.3,2125268,47,1000,637580
1665,LSO,Lesotho,Sub-Saharan Africa,Total Population,2019,1000,SINAGUA,2125268,99887596,2125.268,99887.596,36458972.54,0.3,2125268,47,1000,1487688
1666,LSO,Lesotho,Sub-Saharan Africa,Total Population,2020,1000,CON_AGUA,2142249,100685703,2142.249,100685.703,36750281.6,0.3,2125268,47,1000,637580
1667,LSO,Lesotho,Sub-Saharan Africa,Total Population,2020,1000,SINAGUA,2142249,100685703,2142.249,100685.703,36750281.6,0.3,2125268,47,1000,1504669
1668,LSO,Lesotho,Sub-Saharan Africa,Total Population,2021,1000,CON_AGUA,2159079,101476713,2159.079,101476.713,37039000.25,0.3,2125268,47,1000,637580
1669,LSO,Lesotho,Sub-Saharan Africa,Total Population,2021,1000,SINAGUA,2159079,101476713,2159.079,101476.713,37039000.25,0.3,2125268,47,1000,1521499
1670,LSO,Lesotho,Sub-Saharan Africa,Total Population,2022,1000,CON_AGUA,2175699,102257853,2175.699,102257.853,37324116.35,0.3,2125268,47,1000,637580
1671,LSO,Lesotho,Sub-Saharan Africa,Total Population,2022,1000,SINAGUA,2175699,102257853,2175.699,102257.853,37324116.35,0.3,2125268,47,1000,1538119
1672,LSO,Lesotho,Sub-Saharan Africa,Total Population,2023,1000,CON_AGUA,2192407,103043129,2192.407,103043.129,37610742.09,0.3,2125268,47,1000,637580
1673,LSO,Lesotho,Sub-Saharan Africa,Total Population,2023,1000,SINAGUA,2192407,103043129,2192.407,103043.129,37610742.09,0.3,2125268,47,1000,1554827
1674,LSO,Lesotho,Sub-Saharan Africa,Total Population,2024,1000,CON_AGUA,2209607,103851529,2209.607,103851.529,37905808.09,0.3,2125268,47,1000,637580
1675,LSO,Lesotho,Sub-Saharan Africa,Total Population,2024,1000,SINAGUA,2209607,103851529,2209.607,103851.529,37905808.09,0.3,2125268,47,1000,1572027
1676,LSO,Lesotho,Sub-Saharan Africa,Total Population,2025,1000,CON_AGUA,2227560,104695320,2227.56,104695.32,38213791.8,0.3,2125268,47,1000,637580
1677,LSO,Lesotho,Sub-Saharan Africa,Total Population,2025,1000,SINAGUA,2227560,104695320,2227.56,104695.32,38213791.8,0.3,2125268,47,1000,1589980
1678,LSO,Lesotho,Sub-Saharan Africa,Total Population,2026,1000,CON_AGUA,2246375,105579625,2246.375,105579.625,38536563.13,0.3,2125268,47,1000,637580
1679,LSO,Lesotho,Sub-Saharan Africa,Total Population,2026,1000,SINAGUA,2246375,105579625,2246.375,105579.625,38536563.13,0.3,2125268,47,1000,1608795
1680,LSO,Lesotho,Sub-Saharan Africa,Total Population,2027,1000,CON_AGUA,2265860,106495420,2265.86,106495.42,38870828.3,0.3,2125268,47,1000,637580
1681,LSO,Lesotho,Sub-Saharan Africa,Total Population,2027,1000,SINAGUA,2265860,106495420,2265.86,106495.42,38870828.3,0.3,2125268,47,1000,1628280
1682,LSO,Lesotho,Sub-Saharan Africa,Total Population,2028,1000,CON_AGUA,2285735,107429545,2285.735,107429.545,39211783.93,0.3,2125268,47,1000,637580
1683,LSO,Lesotho,Sub-Saharan Africa,Total Population,2028,1000,SINAGUA,2285735,107429545,2285.735,107429.545,39211783.93,0.3,2125268,47,1000,1648155
1684,LSO,Lesotho,Sub-Saharan Africa,Total Population,2029,1000,CON_AGUA,2305610,108363670,2305.61,108363.67,39552739.55,0.3,2125268,47,1000,637580
1685,LSO,Lesotho,Sub-Saharan Africa,Total Population,2029,1000,SINAGUA,2305610,108363670,2305.61,108363.67,39552739.55,0.3,2125268,47,1000,1668030
1686,LSO,Lesotho,Sub-Saharan Africa,Total Population,2030,1000,CON_AGUA,2325164,109282708,2325.164,109282.708,39888188.42,0.3,2125268,47,1000,637580
1687,LSO,Lesotho,Sub-Saharan Africa,Total Population,2030,1000,SINAGUA,2325164,109282708,2325.164,109282.708,39888188.42,0.3,2125268,47,1000,1687584
1688,LSO,Lesotho,Sub-Saharan Africa,Total Population,2031,1000,CON_AGUA,2344305,110182335,2344.305,110182.335,40216552.28,0.3,2125268,47,1000,637580
1689,LSO,Lesotho,Sub-Saharan Africa,Total Population,2031,1000,SINAGUA,2344305,110182335,2344.305,110182.335,40216552.28,0.3,2125268,47,1000,1706725
1690,LSO,Lesotho,Sub-Saharan Africa,Total Population,2032,1000,CON_AGUA,2363089,111065183,2363.089,111065.183,40538791.8,0.3,2125268,47,1000,637580
