ISO3,Area,Element,Item Code,Year Code,Year,Unit,Value,TOTAL
SWZ,Eswatini,Total Population,3010,2034,2034,1000,1379.78,1379780
SWZ,Eswatini,Rural population,3010,2034,2034,1000,1266.959,1266959
SWZ,Eswatini,Urban population,3010,2034,2034,1000,486.201,486201
SWZ,Eswatini,Total Population,3010,2035,2035,1000,1401.422,1401422
SWZ,Eswatini,Rural population,3010,2035,2035,1000,1276.772,1276772
SWZ,Eswatini,Urban population,3010,2035,2035,1000,497.913,497913
SWZ,Eswatini,Total Population,3010,2036,2036,1000,1422.857,1422857
SWZ,Eswatini,Rural population,3010,2036,2036,1000,1286.235,1286235
SWZ,Eswatini,Urban population,3010,2036,2036,1000,509.929,509929
SWZ,Eswatini,Total Population,3010,2037,2037,1000,1444.135,1444135
SWZ,Eswatini,Rural population,3010,2037,2037,1000,1295.341,1295341
SWZ,Eswatini,Urban population,3010,2037,2037,1000,522.255,522255
SWZ,Eswatini,Total Population,3010,2038,2038,1000,1465.269,1465269
SWZ,Eswatini,Rural population,3010,2038,2038,1000,1304.066,1304066
SWZ,Eswatini,Urban population,3010,2038,2038,1000,534.893,534893
SWZ,Eswatini,Total Population,3010,2039,2039,1000,1486.331,1486331
SWZ,Eswatini,Rural population,3010,2039,2039,1000,1312.383,1312383
SWZ,Eswatini,Urban population,3010,2039,2039,1000,547.84,547840
SWZ,Eswatini,Total Population,3010,2040,2040,1000,1507.371,1507371
SWZ,Eswatini,Rural population,3010,2040,2040,1000,1320.273,1320273
SWZ,Eswatini,Urban population,3010,2040,2040,1000,561.097,561097
SWZ,Eswatini,Total Population,3010,2041,2041,1000,1528.34,1528340
SWZ,Eswatini,Rural population,3010,2041,2041,1000,1327.722,1327722
SWZ,Eswatini,Urban population,3010,2041,2041,1000,574.662,574662
SWZ,Eswatini,Total Population,3010,2042,2042,1000,1549.143,1549143
SWZ,Eswatini,Rural population,3010,2042,2042,1000,1334.852,1334852
SWZ,Eswatini,Urban population,3010,2042,2042,1000,588.403,588403
SWZ,Eswatini,Total Population,3010,2043,2043,1000,1569.726,1569726
SWZ,Eswatini,Rural population,3010,2043,2043,1000,1341.641,1341641
SWZ,Eswatini,Urban population,3010,2043,2043,1000,602.302,602302
SWZ,Eswatini,Total Population,3010,2044,2044,1000,1590.041,1590041
SWZ,Eswatini,Rural population,3010,2044,2044,1000,1348.059,1348059
SWZ,Eswatini,Urban population,3010,2044,2044,1000,616.343,616343
SWZ,Eswatini,Total Population,3010,2045,2045,1000,1610.022,1610022
SWZ,Eswatini,Rural population,3010,2045,2045,1000,1354.09,1354090
SWZ,Eswatini,Urban population,3010,2045,2045,1000,630.518,630518
SWZ,Eswatini,Total Population,3010,2046,2046,1000,1629.651,1629651
SWZ,Eswatini,Rural population,3010,2046,2046,1000,1359.716,1359716
SWZ,Eswatini,Urban population,3010,2046,2046,1000,644.814,644814
SWZ,Eswatini,Total Population,3010,2047,2047,1000,1648.909,1648909
SWZ,Eswatini,Rural population,3010,2047,2047,1000,1364.925,1364925
SWZ,Eswatini,Urban population,3010,2047,2047,1000,659.22,659220
SWZ,Eswatini,Total Population,3010,2048,2048,1000,1667.801,1667801
SWZ,Eswatini,Rural population,3010,2048,2048,1000,1369.714,1369714
SWZ,Eswatini,Urban population,3010,2048,2048,1000,673.733,673733
SWZ,Eswatini,Total Population,3010,2049,2049,1000,1686.299,1686299
SWZ,Eswatini,Rural population,3010,2049,2049,1000,1374.074,1374074
SWZ,Eswatini,Urban population,3010,2049,2049,1000,688.342,688342
SWZ,Eswatini,Total Population,3010,2050,2050,1000,1704.428,1704428
SWZ,Eswatini,Rural population,3010,2050,2050,1000,1377.998,1377998
SWZ,Eswatini,Urban population,3010,2050,2050,1000,703.038,703038
SWZ,Eswatini,Total Population,3010,2051,2051,1000,1722.165,1722165
SWZ,Eswatini,Total Population,3010,2052,2052,1000,1739.51,1739510
SWZ,Eswatini,Total Population,3010,2053,2053,1000,1756.458,1756458
SWZ,Eswatini,Total Population,3010,2054,2054,1000,1773.029,1773029
SWZ,Eswatini,Total Population,3010,2055,2055,1000,1789.227,1789227
SWZ,Eswatini,Total Population,3010,2056,2056,1000,1805.049,1805049
SWZ,Eswatini,Total Population,3010,2057,2057,1000,1820.504,1820504
SWZ,Eswatini,Total Population,3010,2058,2058,1000,1835.58,1835580
SWZ,Eswatini,Total Population,3010,2059,2059,1000,1850.276,1850276
SWZ,Eswatini,Total Population,3010,2060,2060,1000,1864.6,1864600
SWZ,Eswatini,Total Population,3010,2061,2061,1000,1878.545,1878545
SWZ,Eswatini,Total Population,3010,2062,2062,1000,1892.127,1892127
SWZ,Eswatini,Total Population,3010,2063,2063,1000,1905.327,1905327
SWZ,Eswatini,Total Population,3010,2064,2064,1000,1918.162,1918162
SWZ,Eswatini,Total Population,3010,2065,2065,1000,1930.622,1930622
SWZ,Eswatini,Total Population,3010,2066,2066,1000,1942.717,1942717
SWZ,Eswatini,Total Population,3010,2067,2067,1000,1954.445,1954445
SWZ,Eswatini,Total Population,3010,2068,2068,1000,1965.802,1965802
SWZ,Eswatini,Total Population,3010,2069,2069,1000,1976.774,1976774
SWZ,Eswatini,Total Population,3010,2070,2070,1000,1987.364,1987364
SWZ,Eswatini,Total Population,3010,2071,2071,1000,1997.563,1997563
SWZ,Eswatini,Total Population,3010,2072,2072,1000,2007.386,2007386
SWZ,Eswatini,Total Population,3010,2073,2073,1000,2016.822,2016822
SWZ,Eswatini,Total Population,3010,2074,2074,1000,2025.9,2025900
SWZ,Eswatini,Total Population,3010,2075,2075,1000,2034.622,2034622
SWZ,Eswatini,Total Population,3010,2076,2076,1000,2043.007,2043007
SWZ,Eswatini,Total Population,3010,2077,2077,1000,2051.03,2051030
SWZ,Eswatini,Total Population,3010,2078,2078,1000,2058.706,2058706
SWZ,Eswatini,Total Population,3010,2079,2079,1000,2066.031,2066031
SWZ,Eswatini,Total Population,3010,2080,2080,1000,2072.994,2072994
SWZ,Eswatini,Total Population,3010,2081,2081,1000,2079.6,2079600
SWZ,Eswatini,Total Population,3010,2082,2082,1000,2085.865,2085865
SWZ,Eswatini,Total Population,3010,2083,2083,1000,2091.777,2091777
SWZ,Eswatini,Total Population,3010,2084,2084,1000,2097.357,2097357
SWZ,Eswatini,Total Population,3010,2085,2085,1000,2102.597,2102597
SWZ,Eswatini,Total Population,3010,2086,2086,1000,2107.526,2107526
SWZ,Eswatini,Total Population,3010,2087,2087,1000,2112.114,2112114
SWZ,Eswatini,Total Population,3010,2088,2088,1000,2116.397,2116397
SWZ,Eswatini,Total Population,3010,2089,2089,1000,2120.345,2120345
SWZ,Eswatini,Total Population,3010,2090,2090,1000,2123.975,2123975
SWZ,Eswatini,Total Population,3010,2091,2091,1000,2127.29,2127290
SWZ,Eswatini,Total Population,3010,2092,2092,1000,2130.299,2130299
SWZ,Eswatini,Total Population,3010,2093,2093,1000,2133.018,2133018
SWZ,Eswatini,Total Population,3010,2094,2094,1000,2135.461,2135461
SWZ,Eswatini,Total Population,3010,2095,2095,1000,2137.65,2137650
SWZ,Eswatini,Total Population,3010,2096,2096,1000,2139.589,2139589
SWZ,Eswatini,Total Population,3010,2097,2097,1000,2141.297,2141297
SWZ,Eswatini,Total Population,3010,2098,2098,1000,2142.8,2142800
SWZ,Eswatini,Total Population,3010,2099,2099,1000,2144.098,2144098
SWZ,Eswatini,Total Population,3010,2100,2100,1000,2145.199,2145199
ETH,Ethiopia,Total Population,3010,2019,2019,1000,112078.73,112078730
ETH,Ethiopia,Rural population,3010,2019,2019,1000,86759.295,86759295
ETH,Ethiopia,Urban population,3010,2019,2019,1000,23376.34,23376340
ETH,Ethiopia,Total Population,3010,2020,2020,1000,114963.588,114963588
ETH,Ethiopia,Rural population,3010,2020,2020,1000,88295.647,88295647
ETH,Ethiopia,Urban population,3010,2020,2020,1000,24463.423,24463423
ETH,Ethiopia,Total Population,3010,2021,2021,1000,117876.227,117876227
ETH,Ethiopia,Rural population,3010,2021,2021,1000,89813.744,89813744
ETH,Ethiopia,Urban population,3010,2021,2021,1000,25589.582,25589582
ETH,Ethiopia,Total Population,3010,2022,2022,1000,120812.698,120812698
ETH,Ethiopia,Rural population,3010,2022,2022,1000,91310.183,91310183
ETH,Ethiopia,Urban population,3010,2022,2022,1000,26755.042,26755042
ETH,Ethiopia,Total Population,3010,2023,2023,1000,123771.39,123771390
ETH,Ethiopia,Rural population,3010,2023,2023,1000,92781.43,92781430
ETH,Ethiopia,Urban population,3010,2023,2023,1000,27959.894,27959894
ETH,Ethiopia,Total Population,3010,2024,2024,1000,126750.872,126750872
ETH,Ethiopia,Rural population,3010,2024,2024,1000,94223.602,94223602
ETH,Ethiopia,Urban population,3010,2024,2024,1000,29204.015,29204015
ETH,Ethiopia,Total Population,3010,2025,2025,1000,129749.455,129749455
ETH,Ethiopia,Rural population,3010,2025,2025,1000,95633.359,95633359
ETH,Ethiopia,Urban population,3010,2025,2025,1000,30487.323,30487323
ETH,Ethiopia,Total Population,3010,2026,2026,1000,132765.527,132765527
ETH,Ethiopia,Rural population,3010,2026,2026,1000,97008.125,97008125
ETH,Ethiopia,Urban population,3010,2026,2026,1000,31809.855,31809855
ETH,Ethiopia,Total Population,3010,2027,2027,1000,135796.649,135796649
ETH,Ethiopia,Rural population,3010,2027,2027,1000,98346.073,98346073
ETH,Ethiopia,Urban population,3010,2027,2027,1000,33171.794,33171794
ETH,Ethiopia,Total Population,3010,2028,2028,1000,138839.365,138839365
ETH,Ethiopia,Rural population,3010,2028,2028,1000,99645.613,99645613
ETH,Ethiopia,Urban population,3010,2028,2028,1000,34573.307,34573307
ETH,Ethiopia,Total Population,3010,2029,2029,1000,141889.684,141889684
ETH,Ethiopia,Rural population,3010,2029,2029,1000,100905.514,100905514
ETH,Ethiopia,Urban population,3010,2029,2029,1000,36014.593,36014593
ETH,Ethiopia,Total Population,3010,2030,2030,1000,144944.299,144944299
ETH,Ethiopia,Rural population,3010,2030,2030,1000,102124.458,102124458
ETH,Ethiopia,Urban population,3010,2030,2030,1000,37495.72,37495720
ETH,Ethiopia,Total Population,3010,2031,2031,1000,148001.186,148001186
ETH,Ethiopia,Rural population,3010,2031,2031,1000,103300.99,103300990
ETH,Ethiopia,Urban population,3010,2031,2031,1000,39016.596,39016596
ETH,Ethiopia,Total Population,3010,2032,2032,1000,151059.25,151059250
ETH,Ethiopia,Rural population,3010,2032,2032,1000,104433.392,104433392
ETH,Ethiopia,Urban population,3010,2032,2032,1000,40576.89,40576890
ETH,Ethiopia,Total Population,3010,2033,2033,1000,154117.381,154117381
ETH,Ethiopia,Rural population,3010,2033,2033,1000,105519.835,105519835
ETH,Ethiopia,Urban population,3010,2033,2033,1000,42176.062,42176062
ETH,Ethiopia,Total Population,3010,2034,2034,1000,157174.824,157174824
ETH,Ethiopia,Rural population,3010,2034,2034,1000,106558.492,106558492
ETH,Ethiopia,Urban population,3010,2034,2034,1000,43813.383,43813383
ETH,Ethiopia,Total Population,3010,2035,2035,1000,160230.922,160230922
ETH,Ethiopia,Rural population,3010,2035,2035,1000,107547.947,107547947
ETH,Ethiopia,Urban population,3010,2035,2035,1000,45488.077,45488077
ETH,Ethiopia,Total Population,3010,2036,2036,1000,163283.948,163283948
ETH,Ethiopia,Rural population,3010,2036,2036,1000,108487.128,108487128
ETH,Ethiopia,Urban population,3010,2036,2036,1000,47199.288,47199288
ETH,Ethiopia,Total Population,3010,2037,2037,1000,166332.878,166332878
ETH,Ethiopia,Rural population,3010,2037,2037,1000,109375.753,109375753
ETH,Ethiopia,Urban population,3010,2037,2037,1000,48946.253,48946253
ETH,Ethiopia,Total Population,3010,2038,2038,1000,169378.596,169378596
ETH,Ethiopia,Rural population,3010,2038,2038,1000,110214.274,110214274
ETH,Ethiopia,Urban population,3010,2038,2038,1000,50728.279,50728279
ETH,Ethiopia,Total Population,3010,2039,2039,1000,172422.732,172422732
ETH,Ethiopia,Rural population,3010,2039,2039,1000,111003.755,111003755
ETH,Ethiopia,Urban population,3010,2039,2039,1000,52544.649,52544649
ETH,Ethiopia,Total Population,3010,2040,2040,1000,175465.979,175465979
ETH,Ethiopia,Rural population,3010,2040,2040,1000,111745.181,111745181
ETH,Ethiopia,Urban population,3010,2040,2040,1000,54394.212,54394212
ETH,Ethiopia,Total Population,3010,2041,2041,1000,178507.807,178507807
ETH,Ethiopia,Rural population,3010,2041,2041,1000,112439.341,112439341
ETH,Ethiopia,Urban population,3010,2041,2041,1000,56275.08,56275080
ETH,Ethiopia,Total Population,3010,2042,2042,1000,181546.162,181546162
ETH,Ethiopia,Rural population,3010,2042,2042,1000,113087.32,113087320
ETH,Ethiopia,Urban population,3010,2042,2042,1000,58184.332,58184332
ETH,Ethiopia,Total Population,3010,2043,2043,1000,184578.312,184578312
ETH,Ethiopia,Rural population,3010,2043,2043,1000,113692.326,113692326
ETH,Ethiopia,Urban population,3010,2043,2043,1000,60116.968,60116968
ETH,Ethiopia,Total Population,3010,2044,2044,1000,187600.772,187600772
ETH,Ethiopia,Rural population,3010,2044,2044,1000,114239.057,114239057
ETH,Ethiopia,Urban population,3010,2044,2044,1000,62086.216,62086216
ETH,Ethiopia,Total Population,3010,2045,2045,1000,190610.533,190610533
ETH,Ethiopia,Rural population,3010,2045,2045,1000,114730.192,114730192
ETH,Ethiopia,Urban population,3010,2045,2045,1000,64087.447,64087447
ETH,Ethiopia,Total Population,3010,2046,2046,1000,193605.493,193605493
ETH,Ethiopia,Rural population,3010,2046,2046,1000,115165.168,115165168
ETH,Ethiopia,Urban population,3010,2046,2046,1000,66119.729,66119729
ETH,Ethiopia,Total Population,3010,2047,2047,1000,196584.36,196584360
ETH,Ethiopia,Rural population,3010,2047,2047,1000,115543.554,115543554
ETH,Ethiopia,Urban population,3010,2047,2047,1000,68182.089,68182089
ETH,Ethiopia,Total Population,3010,2048,2048,1000,199545.702,199545702
ETH,Ethiopia,Rural population,3010,2048,2048,1000,115864.683,115864683
ETH,Ethiopia,Urban population,3010,2048,2048,1000,70273.297,70273297
ETH,Ethiopia,Total Population,3010,2049,2049,1000,202488.312,202488312
ETH,Ethiopia,Rural population,3010,2049,2049,1000,116127.924,116127924
ETH,Ethiopia,Urban population,3010,2049,2049,1000,72392.002,72392002
ETH,Ethiopia,Total Population,3010,2050,2050,1000,205410.675,205410675
ETH,Ethiopia,Rural population,3010,2050,2050,1000,116332.817,116332817
ETH,Ethiopia,Urban population,3010,2050,2050,1000,74536.815,74536815
ETH,Ethiopia,Total Population,3010,2051,2051,1000,208311.249,208311249
ETH,Ethiopia,Total Population,3010,2052,2052,1000,211187.732,211187732
ETH,Ethiopia,Total Population,3010,2053,2053,1000,214036.897,214036897
ETH,Ethiopia,Total Population,3010,2054,2054,1000,216855.054,216855054
ETH,Ethiopia,Total Population,3010,2055,2055,1000,219639.098,219639098
ETH,Ethiopia,Total Population,3010,2056,2056,1000,222386.795,222386795
ETH,Ethiopia,Total Population,3010,2057,2057,1000,225096.918,225096918
ETH,Ethiopia,Total Population,3010,2058,2058,1000,227768.557,227768557
ETH,Ethiopia,Total Population,3010,2059,2059,1000,230401.28,230401280
ETH,Ethiopia,Total Population,3010,2060,2060,1000,232994.399,232994399
ETH,Ethiopia,Total Population,3010,2061,2061,1000,235546.497,235546497
ETH,Ethiopia,Total Population,3010,2062,2062,1000,238055.882,238055882
ETH,Ethiopia,Total Population,3010,2063,2063,1000,240521.35,240521350
ETH,Ethiopia,Total Population,3010,2064,2064,1000,242941.695,242941695
ETH,Ethiopia,Total Population,3010,2065,2065,1000,245315.667,245315667
ETH,Ethiopia,Total Population,3010,2066,2066,1000,247642.433,247642433
ETH,Ethiopia,Total Population,3010,2067,2067,1000,249920.677,249920677
ETH,Ethiopia,Total Population,3010,2068,2068,1000,252148.149,252148149
ETH,Ethiopia,Total Population,3010,2069,2069,1000,254322.263,254322263
ETH,Ethiopia,Total Population,3010,2070,2070,1000,256441.033,256441033
ETH,Ethiopia,Total Population,3010,2071,2071,1000,258503.14,258503140
ETH,Ethiopia,Total Population,3010,2072,2072,1000,260508.382,260508382
ETH,Ethiopia,Total Population,3010,2073,2073,1000,262457.303,262457303
ETH,Ethiopia,Total Population,3010,2074,2074,1000,264351.068,264351068
ETH,Ethiopia,Total Population,3010,2075,2075,1000,266190.46,266190460
ETH,Ethiopia,Total Population,3010,2076,2076,1000,267975.385,267975385
ETH,Ethiopia,Total Population,3010,2077,2077,1000,269705.167,269705167
ETH,Ethiopia,Total Population,3010,2078,2078,1000,271379.325,271379325
ETH,Ethiopia,Total Population,3010,2079,2079,1000,272997.218,272997218
ETH,Ethiopia,Total Population,3010,2080,2080,1000,274558.372,274558372
ETH,Ethiopia,Total Population,3010,2081,2081,1000,276062.94,276062940
ETH,Ethiopia,Total Population,3010,2082,2082,1000,277511.045,277511045
ETH,Ethiopia,Total Population,3010,2083,2083,1000,278902.259,278902259
ETH,Ethiopia,Total Population,3010,2084,2084,1000,280236.081,280236081
ETH,Ethiopia,Total Population,3010,2085,2085,1000,281512.345,281512345
ETH,Ethiopia,Total Population,3010,2086,2086,1000,282731.084,282731084
ETH,Ethiopia,Total Population,3010,2087,2087,1000,283893.095,283893095
ETH,Ethiopia,Total Population,3010,2088,2088,1000,284999.899,284999899
ETH,Ethiopia,Total Population,3010,2089,2089,1000,286053.498,286053498
ETH,Ethiopia,Total Population,3010,2090,2090,1000,287055.56,287055560
ETH,Ethiopia,Total Population,3010,2091,2091,1000,288007.161,288007161
ETH,Ethiopia,Total Population,3010,2092,2092,1000,288908.852,288908852
ETH,Ethiopia,Total Population,3010,2093,2093,1000,289760.927,289760927
ETH,Ethiopia,Total Population,3010,2094,2094,1000,290563.637,290563637
ETH,Ethiopia,Total Population,3010,2095,2095,1000,291317.47,291317470
ETH,Ethiopia,Total Population,3010,2096,2096,1000,292023.199,292023199
ETH,Ethiopia,Total Population,3010,2097,2097,1000,292681.95,292681950
ETH,Ethiopia,Total Population,3010,2098,2098,1000,293295.206,293295206
ETH,Ethiopia,Total Population,3010,2099,2099,1000,293864.789,293864789
ETH,Ethiopia,Total Population,3010,2100,2100,1000,294392.896,294392896
GAB,Gabon,Total Population,3010,2019,2019,1000,2172.579,2172579
GAB,Gabon,Rural population,3010,2019,2019,1000,216.365,216365
GAB,Gabon,Urban population,3010,2019,2019,1000,1892.734,1892734
GAB,Gabon,Total Population,3010,2020,2020,1000,2225.734,2225734
GAB,Gabon,Rural population,3010,2020,2020,1000,213.15,213150
GAB,Gabon,Urban population,3010,2020,2020,1000,1938.139,1938139
GAB,Gabon,Total Population,3010,2021,2021,1000,2278.825,2278825
GAB,Gabon,Rural population,3010,2021,2021,1000,210.171,210171
GAB,Gabon,Urban population,3010,2021,2021,1000,1984.317,1984317
GAB,Gabon,Total Population,3010,2022,2022,1000,2331.533,2331533
GAB,Gabon,Rural population,3010,2022,2022,1000,207.381,207381
GAB,Gabon,Urban population,3010,2022,2022,1000,2030.901,2030901
GAB,Gabon,Total Population,3010,2023,2023,1000,2383.902,2383902
GAB,Gabon,Rural population,3010,2023,2023,1000,204.764,204764
GAB,Gabon,Urban population,3010,2023,2023,1000,2077.77,2077770
GAB,Gabon,Total Population,3010,2024,2024,1000,2435.944,2435944
GAB,Gabon,Rural population,3010,2024,2024,1000,202.289,202289
GAB,Gabon,Urban population,3010,2024,2024,1000,2124.612,2124612
GAB,Gabon,Total Population,3010,2025,2025,1000,2487.682,2487682
GAB,Gabon,Rural population,3010,2025,2025,1000,199.935,199935
GAB,Gabon,Urban population,3010,2025,2025,1000,2171.202,2171202
GAB,Gabon,Total Population,3010,2026,2026,1000,2539.206,2539206
GAB,Gabon,Rural population,3010,2026,2026,1000,197.712,197712
GAB,Gabon,Urban population,3010,2026,2026,1000,2217.603,2217603
GAB,Gabon,Total Population,3010,2027,2027,1000,2590.621,2590621
GAB,Gabon,Rural population,3010,2027,2027,1000,195.635,195635
